case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1645,Accepted-In Progress,Adam,2012/02/20 10:41:00.000,High,se,Org line G4,,PROD412,Sweden
276,Accepted-In Progress,James,2011/03/25 12:59:02.000,Medium,gb,Org line V11,,PROD158,United Kingdom
276,Accepted-In Progress,James,2012/04/24 15:35:07.000,Medium,gb,Org line V11,,PROD158,United Kingdom
276,Completed-Closed,James,2012/04/24 15:35:09.000,Medium,gb,Org line V11,,PROD158,United Kingdom
1515,Accepted-In Progress,Ewa,2012/02/03 07:48:56.000,Medium,us,Org line G3,,PROD98,POLAND
1515,Completed-Closed,Ewa,2012/02/03 07:50:31.000,Medium,us,Org line G3,,PROD98,POLAND
1348,Queued-Awaiting Assignment,Rakesh,2012/04/11 08:38:08.000,High,in,Org line C,E_10,PROD791,Sweden
1348,Accepted-In Progress,Tarun,2012/04/11 08:40:27.000,High,in,Org line C,E_10,PROD791,Sweden
1348,Completed-Closed,Tarun,2012/04/24 09:07:44.000,High,in,Org line C,E_10,PROD791,Sweden
1513,Accepted-Assigned,Tomas,2010/10/19 14:43:59.000,Low,se,Org line C,C_6,PROD660,Sweden
1513,Accepted-Wait,Tomas,2011/10/20 14:21:34.000,Low,se,Org line C,C_6,PROD660,Sweden
1513,Completed-Closed,Tomas,2012/01/30 13:18:55.000,Low,se,Org line C,C_6,PROD660,Sweden
1624,Accepted-In Progress,Murali,2011/08/31 06:45:43.000,High,in,Org line B,E_10,PROD209,INDIA
1624,Accepted-Wait,Murali,2011/08/31 06:46:56.000,High,in,Org line B,E_10,PROD209,INDIA
1624,Accepted-In Progress,Murali,2012/01/04 12:02:10.000,High,in,Org line B,E_10,PROD209,INDIA
1624,Completed-Closed,Murali,2012/03/04 09:50:51.000,High,in,Org line B,E_10,PROD209,INDIA
789,Accepted-In Progress,Kwewat,2011/12/19 08:57:11.000,Medium,cn,Org line B,A2_1,PROD350,THAILAND
789,Accepted-Wait,Kwewat,2011/12/19 09:13:17.000,Medium,cn,Org line B,A2_1,PROD350,THAILAND
789,Completed-Closed,Kwewat,2012/01/20 08:24:03.000,Medium,cn,Org line B,A2_1,PROD350,THAILAND
1194,Accepted-In Progress,Roland,2012/03/08 10:24:42.000,Medium,se,Org line G4,,PROD374,Sweden
1194,Accepted-Assigned,Roland,2012/03/08 10:26:18.000,Medium,se,Org line G4,,PROD374,Sweden
1194,Accepted-In Progress,Roland,2012/03/08 12:37:47.000,Medium,se,Org line G4,,PROD374,Sweden
1194,Completed-Closed,Roland,2012/03/22 14:27:32.000,Medium,se,Org line G4,,PROD374,Sweden
1854,Accepted-In Progress,Roland,2012/03/08 10:24:42.000,Medium,se,Org line G4,,PROD374,Sweden
1854,Accepted-Assigned,Roland,2012/03/08 10:26:18.000,Medium,se,Org line G4,,PROD374,Sweden
1854,Accepted-In Progress,Roland,2012/03/08 12:37:47.000,Medium,se,Org line G4,,PROD374,Sweden
1854,Completed-Closed,Roland,2012/03/22 14:27:32.000,Medium,se,Org line G4,,PROD374,Sweden
1974,Accepted-In Progress,Marc,2012/05/07 16:01:53.000,Medium,se,Org line F,,PROD753,Belgium
486,Accepted-In Progress,Carolyn,2011/09/09 16:40:20.000,Medium,us,Org line G3,,PROD98,USA
486,Queued-Awaiting Assignment,Carolyn,2011/09/09 16:44:29.000,Medium,us,Org line G3,,PROD98,USA
486,Accepted-In Progress,SV,2011/09/09 16:49:21.000,Medium,us,Org line G3,,PROD98,Sweden
486,Accepted-Assigned,Carolyn,2011/09/09 16:55:34.000,Medium,us,Org line G3,,PROD98,USA
486,Accepted-In Progress,Ewa,2012/02/06 21:29:03.000,Medium,us,Org line G3,,PROD98,POLAND
486,Completed-Closed,Ewa,2012/02/06 21:30:22.000,Medium,us,Org line G3,,PROD98,POLAND
1065,Accepted-In Progress,Ray,2012/02/14 15:32:26.000,Low,in,Org line A2,A2_4,PROD66,Sweden
1065,Accepted-Wait,Ray,2012/02/14 15:36:30.000,Low,in,Org line A2,A2_4,PROD66,Sweden
1065,Accepted-Wait,Ray,2012/02/16 14:31:15.000,Low,in,Org line A2,A2_4,PROD66,Sweden
1065,Accepted-In Progress,Ray,2012/03/30 16:10:58.000,Low,in,Org line A2,A2_4,PROD66,Sweden
1065,Completed-Closed,Ray,2012/03/30 16:11:47.000,Low,in,Org line A2,A2_4,PROD66,Sweden
1561,Accepted-In Progress,Ewa,2012/01/30 13:59:16.000,Medium,us,Org line G3,,PROD98,POLAND
1561,Completed-Closed,Ewa,2012/01/30 14:07:31.000,Medium,us,Org line G3,,PROD98,POLAND
595,Accepted-In Progress,Linda,2011/10/24 10:41:20.000,Medium,be,Org line C,C_1,PROD795,Sweden
595,Accepted-Assigned,Linda,2011/10/24 10:46:49.000,Medium,be,Org line C,C_1,PROD795,Sweden
595,Accepted-In Progress,Linda,2011/11/25 15:09:49.000,Medium,be,Org line C,C_1,PROD795,Sweden
595,Completed-Closed,Linda,2012/01/09 15:00:52.000,Medium,be,Org line C,C_1,PROD795,Sweden
1465,Accepted-In Progress,Ewa,2012/05/17 16:51:43.000,High,us,Org line G3,,PROD98,POLAND
1465,Completed-Closed,Ewa,2012/05/18 16:10:30.000,High,us,Org line G3,,PROD98,POLAND
2005,Accepted-In Progress,Johan,2012/05/10 12:41:28.000,Medium,se,Org line G4,,PROD411,Sweden
2005,Accepted-Assigned,Johan,2012/05/10 12:50:54.000,Medium,se,Org line G4,,PROD411,Sweden
558,Accepted-In Progress,Ian,2011/10/11 16:57:41.000,Low,gb,Org line A2,A2_1,PROD235,United Kingdom
558,Accepted-Assigned,Ian,2011/10/11 17:01:05.000,Low,gb,Org line A2,A2_1,PROD235,United Kingdom
558,Accepted-In Progress,Andrew,2011/10/26 13:01:02.000,Low,gb,Org line A2,A2_1,PROD235,United Kingdom
558,Accepted-Wait,Andrew,2011/10/26 13:14:48.000,Low,gb,Org line A2,A2_1,PROD235,United Kingdom
558,Completed-Closed,Andrew,2012/02/15 11:21:22.000,Low,gb,Org line A2,A2_1,PROD235,United Kingdom
1248,Accepted-In Progress,Sam,2012/03/19 12:55:17.000,Medium,se,Org line C,E_10,PROD276,Sweden
1248,Accepted-Wait,Sam,2012/03/19 12:58:49.000,Medium,se,Org line C,E_10,PROD276,Sweden
1248,Completed-Closed,Sam,2012/03/22 13:02:23.000,Medium,se,Org line C,E_10,PROD276,Sweden
909,Accepted-In Progress,Ewa,2012/01/17 17:59:52.000,Medium,us,Org line G3,,PROD97,POLAND
909,Completed-Closed,Ewa,2012/01/17 18:00:41.000,Medium,us,Org line G3,,PROD97,POLAND
1042,Accepted-In Progress,Prashant,2012/02/11 20:41:24.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Wait,Prashant,2012/02/11 21:37:34.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-In Progress,Prashant,2012/02/12 19:52:59.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Wait,Prashant,2012/02/12 19:53:04.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Queued-Awaiting Assignment,Robert,2012/02/18 18:44:35.000,Major,us,Org line C,E_4,PROD436,USA
1042,Accepted-In Progress,Robert,2012/02/28 16:36:29.000,Major,us,Org line C,E_4,PROD436,USA
1042,Accepted-Assigned,Ramith,2012/02/28 16:37:04.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Assigned,Hineesh,2012/02/28 17:08:07.000,Major,us,Org line C,E_4,PROD436,INDIA
1042,Completed-Closed,Hineesh,2012/03/05 16:29:45.000,Major,us,Org line C,E_4,PROD436,INDIA
1421,Accepted-In Progress,Alice,2012/05/02 23:20:24.000,Low,br,Org line B,E_3,PROD120,Brazil
1421,Accepted-Assigned,Alice,2012/05/02 23:22:01.000,Low,br,Org line B,E_3,PROD120,Brazil
1421,Completed-Closed,Alice,2012/05/25 18:38:43.000,Low,br,Org line B,E_3,PROD120,Brazil
2130,Accepted-In Progress,Jonathan,2012/05/24 16:53:41.000,Low,fr,Org line C,E_6,PROD525,France
117,Accepted-In Progress,Carolyn,2010/06/16 09:45:30.000,Medium,us,Org line G3,,PROD98,USA
117,Queued-Awaiting Assignment,Carolyn,2010/06/16 09:49:44.000,Medium,us,Org line G3,,PROD98,USA
117,Accepted-In Progress,Kannan,2010/06/16 15:23:30.000,Medium,us,Org line G3,,PROD98,Sweden
117,Accepted-Assigned,Carolyn,2010/06/16 15:23:35.000,Medium,us,Org line G3,,PROD98,USA
117,Accepted-In Progress,Kannan,2010/06/17 20:19:15.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
117,Accepted-Assigned,Y,2010/06/17 20:19:20.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
117,Accepted-In Progress,Y,2010/06/18 14:01:56.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
117,Queued-Awaiting Assignment,Carolyn,2010/06/21 11:35:08.000,Medium,us,Org line G3,,PROD98,USA
117,Accepted-In Progress,Naga,2010/06/21 17:55:02.000,Medium,us,Org line G3,,PROD98,Sweden
117,Accepted-Assigned,Carolyn,2010/06/21 18:00:14.000,Medium,us,Org line G3,,PROD98,USA
117,Accepted-In Progress,Ewa,2012/02/04 10:20:08.000,Medium,us,Org line G3,,PROD98,POLAND
117,Completed-Closed,Ewa,2012/02/04 10:31:43.000,Medium,us,Org line G3,,PROD98,POLAND
477,Accepted-In Progress,Wim,2011/09/02 17:12:56.000,Low,us,Org line D,D_2,PROD618,Belgium
477,Accepted-Wait,Wim,2011/09/02 17:20:41.000,Low,us,Org line D,D_2,PROD618,Belgium
477,Completed-Closed,Wim,2012/01/18 11:58:16.000,Low,us,Org line D,D_2,PROD618,Belgium
264,Accepted-In Progress,Carolyn,2011/03/07 21:14:33.000,Medium,us,Org line G3,,PROD96,USA
264,Queued-Awaiting Assignment,Carolyn,2011/03/07 21:38:09.000,Medium,us,Org line G3,,PROD96,USA
264,Accepted-In Progress,Padmanabha,2011/03/18 10:57:59.000,Medium,us,Org line G3,,PROD96,Sweden
264,Accepted-Assigned,Carolyn,2011/03/18 10:58:09.000,Medium,us,Org line G3,,PROD96,USA
264,Accepted-In Progress,Ewa,2012/01/30 12:57:11.000,Medium,us,Org line G3,,PROD96,POLAND
264,Completed-Closed,Ewa,2012/01/30 12:57:18.000,Medium,us,Org line G3,,PROD96,POLAND
2271,Accepted-In Progress,Peter,2012/06/12 15:43:50.000,Medium,be,Org line C,E_1,PROD745,Belgium
2271,Queued-Awaiting Assignment,Peter,2012/06/12 15:45:09.000,Medium,be,Org line C,E_1,PROD745,Belgium
2174,Accepted-In Progress,Saki,2012/05/30 15:40:15.000,Medium,us,Org line A2,A2_4,PROD521,Sweden
1154,Accepted-In Progress,Bharath,2012/03/01 16:18:31.000,High,se,Org line G4,,PROD397,Sweden
1154,Completed-Closed,Bharath,2012/03/01 16:18:58.000,High,se,Org line G4,,PROD397,Sweden
1159,Accepted-In Progress,Henrik,2012/03/02 08:15:10.000,High,se,Org line C,E_6,PROD289,Sweden
1159,Accepted-Assigned,Henrik,2012/03/02 08:21:09.000,High,se,Org line C,E_6,PROD289,Sweden
1159,Completed-Closed,Henrik,2012/05/09 17:57:11.000,High,se,Org line C,E_6,PROD289,Sweden
783,Accepted-In Progress,Rickard,2011/12/16 09:51:26.000,High,se,Org line G4,,PROD374,Sweden
783,Completed-Closed,Rickard,2012/02/08 14:15:41.000,High,se,Org line G4,,PROD374,Sweden
1934,Accepted-Wait,Alan,2012/05/02 10:46:29.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1250,Accepted-In Progress,Matias,2012/03/19 16:44:57.000,Medium,se,Org line G4,,PROD527,Sweden
1250,Completed-Closed,Matias,2012/03/22 11:26:33.000,Medium,se,Org line G4,,PROD527,Sweden
1576,Accepted-In Progress,Ewa,2012/02/06 21:18:11.000,Medium,us,Org line G3,,PROD98,POLAND
1576,Completed-Closed,Ewa,2012/02/06 21:19:44.000,Medium,us,Org line G3,,PROD98,POLAND
1904,Accepted-In Progress,Thiago,2012/04/10 02:03:09.000,Major,br,Org line B,E_6,PROD436,Brazil
1904,Accepted-In Progress,Thiago,2012/05/15 23:33:02.000,Major,br,Org line B,E_6,PROD436,Brazil
1904,Completed-Closed,Thiago,2012/05/15 23:46:34.000,Major,br,Org line B,E_6,PROD436,Brazil
1680,Accepted-In Progress,Rickard,2011/11/15 14:15:57.000,Low,se,Org line G4,,PROD448,Sweden
1680,Completed-Closed,Rickard,2012/01/27 13:46:02.000,Low,se,Org line G4,,PROD448,Sweden
162,Accepted-In Progress,Lars,2010/10/05 15:08:44.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
162,Accepted-Wait,Lars,2011/10/26 08:16:46.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
162,Queued-Awaiting Assignment,Lars,2012/01/18 13:01:17.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
162,Accepted-In Progress,Lars,2012/02/15 16:46:11.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
162,Accepted-Wait,Lars,2012/02/15 16:50:19.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
162,Completed-Closed,Lars,2012/02/23 16:25:26.000,Medium,se,Org line A2,A2_4,PROD194,Sweden
600,Accepted-In Progress,J�rgen,2011/10/25 15:23:06.000,Medium,us,Org line C,E_4,PROD348,Sweden
600,Completed-Closed,J�rgen,2012/02/28 16:00:13.000,Medium,us,Org line C,E_4,PROD348,Sweden
893,Queued-Awaiting Assignment,Robert,2012/01/13 20:03:40.000,Medium,us,Org line C,E_4,PROD436,USA
893,Accepted-In Progress,Nurhafiza,2012/01/31 14:16:55.000,Medium,us,Org line C,E_4,PROD436,USA
893,Queued-Awaiting Assignment,Divyaprakash,2012/01/31 14:29:08.000,Medium,us,Org line B,E_10,PROD436,INDIA
893,Accepted-In Progress,Robert,2012/01/31 15:02:59.000,Medium,us,Org line C,C_6,PROD436,USA
893,Completed-Closed,Robert,2012/02/17 20:13:20.000,Medium,us,Org line C,C_6,PROD436,USA
552,Accepted-In Progress,Richard,2011/10/10 07:38:10.000,Major,se,Org line C,V3_2,PROD535,Sweden
552,Completed-Closed,Richard,2012/02/02 15:25:02.000,Major,se,Org line C,V3_2,PROD535,Sweden
948,Accepted-In Progress,David,2012/01/25 15:36:13.000,Medium,us,Org line A2,A2_3,PROD231,USA
948,Completed-Closed,David,2012/03/14 12:26:04.000,Medium,us,Org line A2,A2_3,PROD231,USA
915,Accepted-In Progress,Ewa,2012/01/19 12:45:07.000,Medium,us,Org line G3,,PROD96,POLAND
915,Completed-Closed,Ewa,2012/01/19 13:12:34.000,Medium,us,Org line G3,,PROD96,POLAND
1768,Accepted-In Progress,Marc,2012/01/23 13:25:31.000,Medium,se,Org line F,,PROD753,Belgium
1768,Completed-Closed,Marc,2012/03/15 04:34:37.000,Medium,se,Org line F,,PROD753,Belgium
1297,Accepted-In Progress,William,2012/03/29 17:40:41.000,Low,us,Org line C,E_1,PROD398,USA
1297,Queued-Awaiting Assignment,William,2012/03/29 17:46:13.000,Low,us,Org line C,E_1,PROD398,USA
1297,Accepted-In Progress,William,2012/05/03 21:19:22.000,Low,us,Org line C,E_1,PROD398,USA
1297,Accepted-Assigned,Karel,2012/05/17 23:30:41.000,Low,us,Org line C,E_1,PROD398,Belgium
1297,Accepted-In Progress,Karel,2012/05/25 09:43:20.000,Low,us,Org line C,E_1,PROD398,Belgium
1297,Completed-Closed,Karel,2012/05/25 09:43:31.000,Low,us,Org line C,E_1,PROD398,Belgium
2281,Accepted-In Progress,Jonas,2012/06/13 16:26:06.000,Major,in,Org line C,E_8,PROD473,Sweden
987,Accepted-In Progress,Joshua,2012/02/02 17:16:19.000,Medium,us,Org line C,E_4,PROD104,USA
987,Completed-Closed,Joshua,2012/02/13 16:18:46.000,Medium,us,Org line C,E_4,PROD104,USA
1417,Accepted-In Progress,Jenny,2012/04/30 13:22:33.000,High,se,Org line G1,E_6,PROD291,Sweden
1417,Completed-Closed,Jenny,2012/04/30 13:27:28.000,High,se,Org line G1,E_6,PROD291,Sweden
403,Accepted-In Progress,Gunilla,2011/07/11 16:45:41.000,Low,se,Org line A2,A2_3,PROD76,Sweden
403,Accepted-Wait,Gunilla,2011/07/11 16:46:10.000,Low,se,Org line A2,A2_3,PROD76,Sweden
403,Accepted-Assigned,Gunilla,2011/07/12 10:29:16.000,Low,se,Org line A2,A2_3,PROD76,Sweden
403,Accepted-Wait,Gunilla,2012/02/01 16:22:08.000,Low,se,Org line A2,A2_3,PROD76,Sweden
403,Completed-Closed,Gunilla,2012/02/03 13:26:27.000,Low,se,Org line A2,A2_3,PROD76,Sweden
333,Accepted-Assigned,Stefan,2011/05/10 10:25:34.000,Medium,be,Org line C,C_2,PROD330,Sweden
333,Accepted-Assigned,Els,2011/10/05 08:38:35.000,Medium,be,Org line C,C_2,PROD330,Belgium
333,Accepted-Assigned,Jo,2011/10/05 09:03:00.000,Medium,be,Org line C,C_2,PROD330,Belgium
333,Accepted-In Progress,Jo,2011/11/08 14:44:51.000,Medium,be,Org line C,C_2,PROD330,Belgium
333,Completed-Closed,Jo,2012/04/10 17:19:54.000,Medium,be,Org line C,C_2,PROD330,Belgium
639,Accepted-Wait,Marcin,2011/11/04 08:44:24.000,High,pl,Org line A2,A2_2,PROD229,POLAND
639,Completed-Closed,Marcin,2012/02/10 08:07:18.000,High,pl,Org line A2,A2_2,PROD229,POLAND
453,Accepted-In Progress,Gustav,2011/08/23 14:30:43.000,Low,se,Org line G4,,PROD412,Sweden
453,Accepted-In Progress,Gustav,2012/02/21 15:42:40.000,Low,se,Org line G4,,PROD412,Sweden
453,Completed-Closed,Gustav,2012/02/21 15:42:50.000,Low,se,Org line G4,,PROD412,Sweden
1713,Accepted-In Progress,Sameer,2011/12/13 10:19:11.000,Low,in,Org line C,E_4,PROD436,INDIA
1713,Accepted-Wait,Sameer,2011/12/26 13:32:16.000,Low,in,Org line C,E_4,PROD436,INDIA
1713,Accepted-In Progress,Sameer,2012/05/18 09:01:25.000,Low,in,Org line C,E_4,PROD436,INDIA
1713,Completed-Closed,Sameer,2012/05/18 09:02:02.000,Low,in,Org line C,E_4,PROD436,INDIA
1885,Accepted-In Progress,Britt,2012/03/27 16:03:01.000,Medium,se,Org line A2,A2_1,PROD350,Sweden
1885,Accepted-In Progress,Britt,2012/05/10 22:03:08.000,Medium,se,Org line A2,A2_1,PROD350,Sweden
1885,Completed-Closed,Britt,2012/05/10 22:04:17.000,Medium,se,Org line A2,A2_1,PROD350,Sweden
493,Accepted-In Progress,Bartlomiej,2011/09/13 08:19:25.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Accepted-In Progress,Bartlomiej,2011/12/21 13:45:43.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Queued-Awaiting Assignment,Marcin,2011/12/21 13:46:14.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Accepted-Assigned,Bartlomiej,2011/12/21 13:47:53.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Accepted-In Progress,Bartlomiej,2012/01/30 16:19:23.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Accepted-Wait,Bartlomiej,2012/01/30 16:19:29.000,High,pl,Org line A2,D_1,PROD71,POLAND
493,Completed-Closed,Bartlomiej,2012/05/28 13:03:56.000,High,pl,Org line A2,D_1,PROD71,POLAND
676,Accepted-In Progress,Maryse,2011/11/18 11:58:02.000,Medium,fr,Org line A2,D_1,PROD596,France
676,Completed-Closed,Maryse,2012/03/14 15:55:46.000,Medium,fr,Org line A2,D_1,PROD596,France
425,Accepted-In Progress,Arun,2011/08/03 07:37:05.000,Low,us,Org line C,E_4,PROD423,INDIA
425,Accepted-Wait,Arun,2011/12/21 09:12:45.000,Low,us,Org line C,E_4,PROD423,INDIA
425,Completed-Closed,Arun,2012/01/24 09:17:58.000,Low,us,Org line C,E_4,PROD423,INDIA
318,Accepted-In Progress,Aleksandra,2011/04/28 14:48:40.000,Medium,pl,Org line A2,D_1,PROD604,POLAND
318,Completed-Closed,Aleksandra,2012/02/27 09:11:09.000,Medium,pl,Org line A2,D_1,PROD604,POLAND
964,Accepted-In Progress,Karrthik,2012/01/30 11:16:44.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Accepted-Wait,Karrthik,2012/01/30 11:17:24.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Accepted-In Progress,Karrthik,2012/02/13 18:46:40.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Completed-Closed,Karrthik,2012/02/13 18:46:49.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Accepted-In Progress,Karrthik,2012/02/27 16:32:53.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Accepted-Wait,Karrthik,2012/02/27 16:34:24.000,Medium,in,Org line C,E_8,PROD476,INDIA
964,Completed-Closed,Karrthik,2012/02/29 10:51:23.000,Medium,in,Org line C,E_8,PROD476,INDIA
1570,Accepted-In Progress,Michal,2011/02/16 16:40:03.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
1570,Accepted-Assigned,Michal,2011/02/17 12:13:53.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
1570,Accepted-Assigned,Michal,2011/04/19 14:41:04.000,Low,pl,Org line A2,A2_3,PROD791,POLAND
2126,Accepted-Wait,Alan,2012/05/24 13:24:35.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1094,Queued-Awaiting Assignment,Ulrika,2012/02/17 19:44:15.000,High,se,Org line A2,A2_3,PROD655,Sweden
1094,Accepted-In Progress,Daniel,2012/04/11 16:41:37.000,High,se,Org line A2,A2_3,PROD655,Sweden
1094,Completed-Closed,Daniel,2012/04/11 16:42:00.000,High,se,Org line A2,A2_3,PROD655,Sweden
463,Accepted-In Progress,Carolyn,2011/08/30 14:25:12.000,Medium,us,Org line G3,,PROD97,USA
463,Queued-Awaiting Assignment,Carolyn,2011/08/30 14:33:14.000,Medium,us,Org line G3,,PROD97,USA
463,Accepted-In Progress,SV,2011/08/30 14:48:08.000,Medium,us,Org line G3,,PROD97,Sweden
463,Accepted-Assigned,Carolyn,2011/08/30 14:48:27.000,Medium,us,Org line G3,,PROD97,USA
463,Accepted-In Progress,Ewa,2012/02/02 22:47:46.000,Medium,us,Org line G3,,PROD97,POLAND
463,Completed-Closed,Ewa,2012/02/02 22:49:19.000,Medium,us,Org line G3,,PROD97,POLAND
738,Accepted-In Progress,Per,2011/12/07 08:17:12.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
738,Completed-Closed,Per,2012/04/20 09:19:39.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
966,Accepted-In Progress,Raphael,2012/01/30 13:31:40.000,Medium,fr,Org line C,C_1,PROD821,France
966,Completed-Closed,Raphael,2012/04/05 16:58:20.000,Medium,fr,Org line C,C_1,PROD821,France
1474,Accepted-In Progress,Ewa,2012/05/22 11:57:53.000,High,us,Org line G3,,PROD98,POLAND
1474,Completed-Closed,Ewa,2012/05/22 12:03:02.000,High,us,Org line G3,,PROD98,POLAND
654,Accepted-In Progress,Maryse,2011/11/08 14:23:20.000,Medium,fr,Org line A2,D_1,PROD596,France
654,Completed-Closed,Maryse,2012/04/12 14:23:47.000,Medium,fr,Org line A2,D_1,PROD596,France
2065,Accepted-In Progress,Emmanuel,2012/05/16 17:35:29.000,Medium,gb,Org line C,E_10,PROD494,Belgium
2065,Accepted-In Progress,Emmanuel,2012/05/24 11:21:36.000,Medium,gb,Org line C,E_10,PROD494,Belgium
1314,Accepted-In Progress,Mohsin,2012/04/03 10:10:52.000,Medium,in,Org line C,E_5,PROD327,INDIA
1314,Accepted-Wait,Mohsin,2012/04/03 11:01:40.000,Medium,in,Org line C,E_5,PROD327,INDIA
1314,Completed-Closed,Mohsin,2012/04/03 12:17:36.000,Medium,in,Org line C,E_5,PROD327,INDIA
647,Accepted-In Progress,Ewa,2011/11/07 10:47:29.000,Medium,us,Org line G3,,PROD97,POLAND
647,Completed-Closed,Ewa,2012/01/30 14:08:22.000,Medium,us,Org line G3,,PROD97,POLAND
1681,Accepted-Wait,Alan,2011/11/15 15:37:49.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1681,Completed-Closed,Alan,2012/02/15 11:35:45.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Ian,2011/07/25 13:47:13.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-Assigned,Ian,2011/07/25 16:39:06.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Ian,2011/09/09 13:17:02.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Andrew,2012/05/04 17:00:49.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Completed-Closed,Andrew,2012/05/04 17:00:50.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
67,Accepted-In Progress,Gustav,2010/04/06 15:35:51.000,Low,se,Org line G4,,PROD412,Sweden
67,Unmatched-Unmatched,Gustav,2010/04/07 08:30:28.000,Low,se,Org line G4,,PROD412,Sweden
67,Accepted-In Progress,Gustav,2012/02/21 14:58:28.000,Low,se,Org line G4,,PROD412,Sweden
67,Completed-Closed,Gustav,2012/02/21 15:00:21.000,Low,se,Org line G4,,PROD412,Sweden
658,Accepted-In Progress,Miroslawa,2011/11/09 11:41:22.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Accepted-Assigned,Miroslawa,2011/12/09 12:47:46.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Accepted-Wait,Miroslawa,2011/12/09 15:06:20.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Accepted-Assigned,Bartosz,2012/01/13 10:16:22.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Accepted-In Progress,Bartosz,2012/01/20 06:55:08.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Accepted-Wait,Bartosz,2012/02/01 12:45:27.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
658,Completed-Closed,Bartosz,2012/04/13 11:10:39.000,Medium,pl,Org line A2,A2_3,PROD791,POLAND
2210,Accepted-In Progress,Thomas,2012/06/03 22:47:58.000,Medium,us,Org line C,,PROD330,USA
802,Accepted-In Progress,Valter,2011/12/21 10:39:43.000,Low,se,Org line A2,A2_3,PROD831,Sweden
802,Accepted-Assigned,Valter,2011/12/21 10:40:06.000,Low,se,Org line A2,A2_3,PROD831,Sweden
802,Accepted-In Progress,Valter,2012/01/30 14:18:50.000,Low,se,Org line A2,A2_3,PROD831,Sweden
802,Completed-Closed,Valter,2012/01/30 14:18:51.000,Low,se,Org line A2,A2_3,PROD831,Sweden
1843,Accepted-In Progress,Ing-Marie,2012/03/01 19:13:08.000,Major,se,Org line G4,,PROD221,Sweden
1843,Completed-Closed,Ing-Marie,2012/03/01 19:32:06.000,Major,se,Org line G4,,PROD221,Sweden
1843,Accepted-In Progress,Ing-Marie,2012/03/09 16:05:39.000,Major,se,Org line G4,,PROD221,Sweden
1843,Queued-Awaiting Assignment,Ing-Marie,2012/03/09 16:14:47.000,Major,se,Org line G4,,PROD221,Sweden
55,Accepted-In Progress,Tomas,2010/03/11 14:06:34.000,High,cn,Org line A2,A2_2,PROD753,Sweden
55,Accepted-In Progress,Tomas,2010/03/11 14:10:10.000,High,cn,Org line A2,A2_2,PROD753,Sweden
55,Queued-Awaiting Assignment,Tomas,2010/03/11 14:12:19.000,High,cn,Org line A2,A2_2,PROD753,Sweden
55,Accepted-In Progress,Pawel,2010/03/11 14:12:35.000,High,cn,Org line A2,A2_2,PROD753,POLAND
