case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1374,Completed-Closed,Andreas,2012/05/23 14:31:30.000,Low,se,Org line C,E_10,PROD683,Sweden
1983,Accepted-In Progress,Mikael,2012/05/08 17:05:20.000,Medium,se,Org line A2,A2_4,PROD537,Sweden
230,Accepted-In Progress,Ann,2011/01/24 10:44:16.000,Medium,se,Org line A2,A2_3,PROD80,Sweden
230,Accepted-Wait,Ann,2011/12/16 10:31:22.000,Medium,se,Org line A2,A2_3,PROD80,Sweden
230,Completed-Closed,Ann,2012/03/30 13:22:49.000,Medium,se,Org line A2,A2_3,PROD80,Sweden
622,Accepted-In Progress,Craig,2011/11/01 01:38:21.000,Low,se,Org line F,,PROD812,Sweden
622,Queued-Awaiting Assignment,Craig,2011/11/01 01:42:00.000,Low,se,Org line F,,PROD812,Sweden
622,Accepted-In Progress,Lennart,2011/11/01 07:57:38.000,Low,se,Org line F,,PROD812,Sweden
622,Accepted-Assigned,Johan,2011/11/01 09:18:38.000,Low,se,Org line F,,PROD812,Sweden
622,Completed-Closed,Johan,2012/01/04 12:36:05.000,Low,se,Org line F,,PROD812,Sweden
2140,Accepted-In Progress,�sa,2012/05/25 10:32:26.000,Medium,se,Org line V2,,PROD615,Sweden
2140,Accepted-Assigned,�sa,2012/05/25 10:42:34.000,Medium,se,Org line V2,,PROD615,Sweden
1939,Accepted-In Progress,Peter,2012/05/02 15:04:59.000,Medium,be,Org line C,E_1,PROD745,Belgium
1939,Queued-Awaiting Assignment,Peter,2012/05/02 15:06:51.000,Medium,be,Org line C,E_1,PROD745,Belgium
1939,Accepted-Assigned,Marie,2012/06/05 11:10:55.000,Medium,be,Org line C,E_1,PROD745,Sweden
596,Accepted-In Progress,Peter,2011/10/24 15:22:19.000,Medium,se,Org line G4,,PROD286,Sweden
596,Completed-Closed,Peter,2012/01/03 16:03:49.000,Medium,se,Org line G4,,PROD286,Sweden
2263,Accepted-In Progress,Lars-G�ran,2012/06/12 14:42:26.000,High,se,Org line G4,,PROD374,Sweden
2085,Accepted-In Progress,Kim,2012/05/19 10:37:29.000,Medium,se,Org line C,C_4,PROD276,Sweden
2085,Accepted-Assigned,Kim,2012/05/29 08:57:35.000,Medium,se,Org line C,C_4,PROD276,Sweden
2085,Queued-Awaiting Assignment,Stefan,2012/06/14 09:59:11.000,Medium,se,Org line C,C_4,PROD276,Sweden
1746,Accepted-In Progress,Peter,2012/01/12 09:13:47.000,High,se,Org line C,E_7,PROD673,Sweden
1746,Completed-Closed,Peter,2012/02/06 08:15:37.000,High,se,Org line C,E_7,PROD673,Sweden
1800,Accepted-In Progress,Per,2012/02/12 21:01:32.000,Medium,se,Org line G4,,PROD374,Sweden
1800,Completed-Closed,Per,2012/03/27 23:15:40.000,Medium,se,Org line G4,,PROD374,Sweden
1816,Accepted-In Progress,Samira,2012/02/17 09:57:37.000,Low,se,Org line G4,,PROD448,Sweden
1816,Accepted-Assigned,Samira,2012/02/17 10:01:05.000,Low,se,Org line G4,,PROD448,Sweden
1816,Accepted-In Progress,Samira,2012/05/02 12:04:26.000,Low,se,Org line G4,,PROD448,Sweden
1816,Completed-Closed,Samira,2012/05/29 09:45:23.000,Low,se,Org line G4,,PROD448,Sweden
1496,Accepted-In Progress,Ewa,2010/02/03 09:34:32.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Queued-Awaiting Assignment,Ewa,2010/02/03 09:45:18.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-In Progress,Ewa,2010/02/03 10:40:51.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-Assigned,Ewa,2010/02/03 10:40:58.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-In Progress,Ewa,2011/12/20 22:25:19.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Completed-Closed,Ewa,2012/01/03 13:13:02.000,Medium,us,Org line A2,A2_2,PROD98,POLAND
504,Accepted-In Progress,Mats,2011/09/15 09:23:48.000,Low,se,Org line A2,A2_2,PROD573,Sweden
504,Queued-Awaiting Assignment,Mats,2011/09/15 09:25:16.000,Low,se,Org line A2,A2_2,PROD573,Sweden
504,Accepted-In Progress,Grzegorz,2011/09/15 11:26:39.000,Low,se,Org line C,E_10,PROD573,POLAND
504,Queued-Awaiting Assignment,Mats,2011/09/15 11:27:25.000,Low,se,Org line A2,A2_2,PROD573,Sweden
504,Accepted-In Progress,Grzegorz,2011/09/15 11:27:53.000,Low,se,Org line A2,A2_2,PROD573,POLAND
504,Accepted-Assigned,Gladys,2011/09/15 11:28:03.000,Low,se,Org line A2,A2_2,PROD573,Sweden
504,Queued-Awaiting Assignment,Adam,2011/09/15 12:05:35.000,Low,se,Org line C,C_6,PROD573,Sweden
504,Accepted-In Progress,Adam,2011/09/15 12:08:38.000,Low,se,Org line C,C_6,PROD573,Sweden
504,Accepted-In Progress,John,2012/01/04 11:59:17.000,Low,se,Org line C,C_6,PROD573,Sweden
504,Completed-Closed,John,2012/01/04 12:02:04.000,Low,se,Org line C,C_6,PROD573,Sweden
2039,Accepted-In Progress,�sa,2012/05/15 15:47:11.000,Major,se,Org line A2,D_1,PROD617,Sweden
2039,Completed-Closed,�sa,2012/05/31 14:34:39.000,Major,se,Org line A2,D_1,PROD617,Sweden
1893,Accepted-In Progress,Ann-Charlotte,2012/04/02 11:41:55.000,Low,se,Org line A2,A2_3,PROD551,Sweden
1893,Completed-Closed,Ann-Charlotte,2012/04/11 10:26:26.000,Low,se,Org line A2,A2_3,PROD551,Sweden
85,Accepted-In Progress,Lena,2010/05/05 10:21:02.000,Medium,se,Org line A2,A2_3,PROD708,Sweden
85,Completed-Closed,Lena,2012/03/20 16:17:35.000,Medium,se,Org line A2,A2_3,PROD708,Sweden
61,Accepted-In Progress,Pawel,2010/03/26 14:03:21.000,Low,cn,Org line A2,A2_2,PROD753,POLAND
61,Accepted-In Progress,Pawel,2010/03/26 14:05:35.000,Low,cn,Org line A2,A2_2,PROD753,POLAND
61,Queued-Awaiting Assignment,Tomas,2010/03/26 14:05:48.000,Low,cn,Org line A2,A2_2,PROD753,Sweden
61,Accepted-In Progress,Tomas,2011/09/05 09:28:50.000,Low,cn,Org line A2,A2_2,PROD753,Sweden
61,Accepted-In Progress,Carrie,2012/02/07 02:39:08.000,Low,cn,Org line A2,A2_2,PROD753,China
61,Completed-Closed,Carrie,2012/02/07 02:39:40.000,Low,cn,Org line A2,A2_2,PROD753,China
1120,Accepted-In Progress,Chiranjeevi,2012/02/24 05:09:17.000,Medium,se,Org line C,E_1,PROD306,INDIA
1120,Completed-Closed,Chiranjeevi,2012/04/27 06:09:05.000,Medium,se,Org line C,E_1,PROD306,INDIA
659,Accepted-In Progress,Timothy,2011/11/09 14:27:59.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
659,Completed-Closed,Timothy,2012/02/15 11:44:42.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1343,Accepted-In Progress,Martin,2012/04/10 13:37:14.000,High,se,Org line C,C_6,PROD802,Sweden
1343,Queued-Awaiting Assignment,Martin,2012/04/10 13:44:34.000,High,se,Org line C,C_6,PROD802,Sweden
1343,Accepted-In Progress,Pascal,2012/04/10 14:09:18.000,High,se,Org line C,C_6,PROD802,Sweden
1343,Completed-Closed,Pascal,2012/04/10 14:41:51.000,High,se,Org line C,C_6,PROD802,Sweden
844,Accepted-In Progress,Ann,2012/01/09 09:07:32.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
844,Completed-Closed,Ann,2012/03/30 13:14:54.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
22,Accepted-In Progress,Roger,2009/11/04 08:07:28.000,Medium,se,Org line A2,A2_2,PROD46,Sweden
22,Accepted-In Progress,Roger,2010/03/03 15:51:55.000,Medium,se,Org line A2,A2_2,PROD46,Sweden
22,Accepted-Assigned,Piotr,2010/03/03 15:52:18.000,Medium,se,Org line A2,A2_2,PROD46,POLAND
22,Accepted-Assigned,Piotr,2010/05/24 17:04:58.000,Medium,se,Org line A2,A2_2,PROD46,POLAND
22,Accepted-Assigned,Henrik,2010/08/09 12:39:59.000,Medium,se,Org line A2,A2_2,PROD46,Sweden
22,Accepted-In Progress,Katarzyna,2012/04/02 10:18:59.000,Medium,se,Org line A2,A2_2,PROD46,POLAND
22,Completed-Closed,Katarzyna,2012/04/02 10:19:30.000,Medium,se,Org line A2,A2_2,PROD46,POLAND
2234,Accepted-In Progress,Marc,2012/06/07 10:48:12.000,Low,se,Org line F,,PROD535,Belgium
2234,Accepted-Assigned,Marc,2012/06/07 10:49:11.000,Low,se,Org line F,,PROD535,Belgium
2234,Accepted-In Progress,Marc,2012/06/07 11:03:55.000,Low,se,Org line F,,PROD535,Belgium
1993,Accepted-In Progress,Kell,2012/05/09 14:28:23.000,High,se,Org line C,E_6,PROD802,Sweden
826,Accepted-In Progress,Johan,2012/01/02 14:13:30.000,Low,se,Org line G4,,PROD710,Sweden
826,Accepted-Assigned,Johan,2012/01/24 13:04:38.000,Low,se,Org line G4,,PROD710,Sweden
826,Accepted-In Progress,Johan,2012/01/24 13:05:35.000,Low,se,Org line G4,,PROD710,Sweden
826,Completed-Closed,Johan,2012/01/24 13:06:57.000,Low,se,Org line G4,,PROD710,Sweden
2269,Accepted-In Progress,Peter,2012/06/12 15:09:48.000,Medium,be,Org line C,E_1,PROD821,Belgium
2269,Queued-Awaiting Assignment,Peter,2012/06/12 15:10:43.000,Medium,be,Org line C,E_1,PROD821,Belgium
426,Accepted-In Progress,Carolyn,2011/08/05 11:46:33.000,Medium,us,Org line G3,,PROD98,USA
426,Queued-Awaiting Assignment,Carolyn,2011/08/05 11:49:47.000,Medium,us,Org line G3,,PROD98,USA
426,Accepted-In Progress,Santhosh,2011/08/05 12:48:23.000,Medium,us,Org line G3,,PROD98,Sweden
426,Accepted-Assigned,Carolyn,2011/08/05 13:00:21.000,Medium,us,Org line G3,,PROD98,USA
426,Queued-Awaiting Assignment,Hannes,2011/09/23 00:56:57.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
426,Accepted-Assigned,Y,2011/09/23 00:58:15.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
426,Accepted-In Progress,Y,2011/09/23 09:47:05.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
426,Accepted-Wait,Y,2011/09/23 09:48:36.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
426,Queued-Awaiting Assignment,Carolyn,2011/10/26 10:01:42.000,Medium,us,Org line G3,,PROD98,USA
426,Accepted-In Progress,Ewa,2012/02/06 17:02:25.000,Medium,us,Org line G3,,PROD98,POLAND
426,Completed-Closed,Ewa,2012/02/06 17:03:44.000,Medium,us,Org line G3,,PROD98,POLAND
1863,Accepted-In Progress,Ryouhei,2012/03/13 16:35:26.000,Major,jp,Org line C,E_10,PROD408,Japan
1863,Accepted-Wait,Ryouhei,2012/03/13 16:37:53.000,Major,jp,Org line C,E_10,PROD408,Japan
1863,Completed-Closed,Ryouhei,2012/04/10 04:48:53.000,Major,jp,Org line C,E_10,PROD408,Japan
500,Accepted-In Progress,Carolyn,2011/09/14 13:07:32.000,Medium,us,Org line G3,,PROD97,USA
500,Queued-Awaiting Assignment,Carolyn,2011/09/14 13:15:29.000,Medium,us,Org line G3,,PROD97,USA
500,Accepted-In Progress,SV,2011/09/14 13:19:35.000,Medium,us,Org line G3,,PROD97,Sweden
500,Accepted-Assigned,Carolyn,2011/09/14 13:19:47.000,Medium,us,Org line G3,,PROD97,USA
500,Accepted-In Progress,Ewa,2012/01/31 08:52:57.000,Medium,us,Org line G3,,PROD97,POLAND
500,Completed-Closed,Ewa,2012/01/31 08:54:31.000,Medium,us,Org line G3,,PROD97,POLAND
76,Accepted-In Progress,Carolyn,2010/04/16 18:34:49.000,Low,us,Org line G3,,PROD95,USA
76,Queued-Awaiting Assignment,Carolyn,2010/04/16 18:42:36.000,Low,us,Org line G3,,PROD95,USA
76,Accepted-In Progress,Naga,2010/04/17 01:40:43.000,Low,us,Org line G3,,PROD95,Sweden
76,Accepted-Assigned,Carolyn,2010/04/17 01:42:50.000,Low,us,Org line G3,,PROD95,USA
76,Accepted-In Progress,Ewa,2012/01/30 12:43:05.000,Low,us,Org line G3,,PROD95,POLAND
76,Completed-Closed,Ewa,2012/01/30 12:44:31.000,Low,us,Org line G3,,PROD95,POLAND
494,Accepted-In Progress,Carolyn,2011/09/13 12:41:35.000,Medium,us,Org line G3,,PROD97,USA
494,Queued-Awaiting Assignment,Carolyn,2011/09/13 12:56:49.000,Medium,us,Org line G3,,PROD97,USA
494,Accepted-In Progress,SV,2011/09/13 13:10:06.000,Medium,us,Org line G3,,PROD97,Sweden
494,Accepted-Assigned,Carolyn,2011/09/13 13:10:19.000,Medium,us,Org line G3,,PROD97,USA
494,Accepted-In Progress,Ewa,2012/02/06 17:06:58.000,Medium,us,Org line G3,,PROD97,POLAND
494,Completed-Closed,Ewa,2012/02/06 17:08:27.000,Medium,us,Org line G3,,PROD97,POLAND
433,Accepted-In Progress,Peter,2011/08/10 10:45:40.000,Low,se,Org line G4,,PROD286,Sweden
433,Completed-Closed,Peter,2012/01/03 16:04:54.000,Low,se,Org line G4,,PROD286,Sweden
1903,Accepted-In Progress,Inger,2012/04/09 08:37:33.000,Medium,se,Org line C,C_3,PROD325,Sweden
1903,Queued-Awaiting Assignment,Inger,2012/04/09 08:39:47.000,Medium,se,Org line C,C_3,PROD325,Sweden
1903,Accepted-In Progress,Amar,2012/04/09 09:02:57.000,Medium,se,Org line C,C_3,PROD325,INDIA
1903,Completed-Closed,Amar,2012/04/16 11:59:43.000,Medium,se,Org line C,C_3,PROD325,INDIA
398,Accepted-In Progress,Pranesh,2011/07/11 11:07:04.000,Medium,br,Org line C,E_8,PROD476,INDIA
398,Queued-Awaiting Assignment,Pranesh,2011/07/11 11:07:58.000,Medium,br,Org line C,E_8,PROD476,INDIA
398,Accepted-In Progress,Nagaraj,2011/07/11 11:10:03.000,Medium,br,Org line C,E_8,PROD476,INDIA
398,Accepted-Assigned,Ricardo,2011/07/11 11:10:18.000,Medium,br,Org line C,E_8,PROD476,Brazil
398,Accepted-In Progress,Thiago,2012/01/25 19:40:05.000,Medium,br,Org line B,E_6,PROD476,Brazil
398,Completed-Closed,Thiago,2012/01/25 19:43:14.000,Medium,br,Org line B,E_6,PROD476,Brazil
275,Accepted-In Progress,Timothy,2011/03/25 13:21:36.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
275,Completed-Closed,Timothy,2012/02/15 11:41:23.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1010,Accepted-In Progress,Celine,2012/02/07 16:09:05.000,Medium,fr,Org line C,V3_3,PROD358,France
1010,Accepted-In Progress,Celine,2012/02/07 16:30:08.000,Medium,fr,Org line C,V3_3,PROD358,France
1010,Accepted-In Progress,Bruno,2012/02/27 10:32:13.000,Medium,fr,Org line C,E_6,PROD358,France
1010,Completed-Closed,Bruno,2012/05/09 10:28:09.000,Medium,fr,Org line C,E_6,PROD358,France
315,Accepted-In Progress,Tomas,2011/04/26 17:44:41.000,High,cn,Org line A2,A2_2,PROD753,Sweden
315,Accepted-Wait,Tomas,2011/11/15 12:56:41.000,High,cn,Org line A2,A2_2,PROD753,Sweden
315,Completed-Closed,Tomas,2012/05/29 10:18:46.000,High,cn,Org line A2,A2_2,PROD753,Sweden
730,Queued-Awaiting Assignment,Maria,2011/12/05 13:53:59.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Accepted-In Progress,Peter,2011/12/07 10:30:38.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Queued-Awaiting Assignment,Maria,2011/12/09 13:13:16.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Accepted-In Progress,Peter,2011/12/09 13:13:34.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Accepted-Assigned,Maria,2011/12/09 13:14:07.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Accepted-In Progress,Peter,2011/12/09 13:14:44.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Queued-Awaiting Assignment,Martin,2012/01/11 22:44:00.000,Medium,be,Org line C,C_6,PROD807,Sweden
730,Accepted-In Progress,Peter,2012/01/12 08:31:18.000,Medium,be,Org line C,E_7,PROD807,Sweden
730,Queued-Awaiting Assignment,Patrick,2012/01/12 08:31:25.000,Medium,be,Org line C,C_6,PROD807,Belgium
730,Accepted-In Progress,Jimmy,2012/01/12 08:33:16.000,Medium,be,Org line C,C_6,PROD807,Sweden
730,Completed-Closed,Jimmy,2012/01/12 10:55:32.000,Medium,be,Org line C,C_6,PROD807,Sweden
1059,Queued-Awaiting Assignment,Leif,2012/02/14 09:48:36.000,Major,se,Org line C,E_10,PROD209,Sweden
1059,Accepted-In Progress,Steve,2012/02/14 14:47:11.000,Major,se,Org line C,E_10,PROD209,Belgium
1059,Completed-Closed,Steve,2012/02/15 11:00:42.000,Major,se,Org line C,E_10,PROD209,Belgium
892,Accepted-In Progress,Ismael,2012/01/13 18:01:03.000,Medium,br,Org line A2,A2_2,PROD53,Brazil
892,Completed-Closed,Ismael,2012/02/03 17:35:12.000,Medium,br,Org line A2,A2_2,PROD53,Brazil
1339,Accepted-In Progress,Inger,2012/04/09 08:37:33.000,Medium,se,Org line C,C_3,PROD325,Sweden
1339,Queued-Awaiting Assignment,Inger,2012/04/09 08:39:47.000,Medium,se,Org line C,C_3,PROD325,Sweden
1339,Accepted-In Progress,Amar,2012/04/09 09:02:57.000,Medium,se,Org line C,C_3,PROD325,INDIA
1339,Completed-Closed,Amar,2012/04/16 11:59:43.000,Medium,se,Org line C,C_3,PROD325,INDIA
1559,Accepted-Assigned,Marco,2012/01/30 13:41:27.000,Medium,se,Org line G4,,PROD411,Sweden
1559,Accepted-Wait,Marco,2012/02/01 08:57:23.000,Medium,se,Org line G4,,PROD411,Sweden
1559,Completed-Closed,Marco,2012/02/01 10:47:23.000,Medium,se,Org line G4,,PROD411,Sweden
886,Accepted-In Progress,Dan,2012/01/13 10:45:27.000,Major,se,Org line C,C_6,PROD214,Sweden
886,Queued-Awaiting Assignment,Dan,2012/01/13 11:32:14.000,Major,se,Org line C,C_6,PROD214,Sweden
886,Accepted-In Progress,Dan,2012/03/02 10:15:13.000,Major,se,Org line C,C_6,PROD214,Sweden
886,Completed-Closed,Dan,2012/03/02 10:30:45.000,Major,se,Org line C,C_6,PROD214,Sweden
1167,Accepted-In Progress,Tapan,2012/03/05 10:11:17.000,Medium,in,Org line C,E_4,PROD565,INDIA
1167,Accepted-Wait,Tapan,2012/03/14 10:36:57.000,Medium,in,Org line C,E_4,PROD565,INDIA
1167,Completed-Closed,Tapan,2012/05/08 08:28:25.000,Medium,in,Org line C,E_4,PROD565,INDIA
123,Accepted-In Progress,Carolyn,2010/06/24 12:41:19.000,Medium,us,Org line G3,,PROD98,USA
123,Queued-Awaiting Assignment,Carolyn,2010/06/24 12:45:02.000,Medium,us,Org line G3,,PROD98,USA
123,Accepted-In Progress,Naga,2010/06/24 14:18:38.000,Medium,us,Org line G3,,PROD98,Sweden
123,Accepted-Wait,Naga,2010/06/24 14:19:43.000,Medium,us,Org line G3,,PROD98,Sweden
123,Accepted-Assigned,Carolyn,2010/06/24 14:21:20.000,Medium,us,Org line G3,,PROD98,USA
123,Accepted-In Progress,Ewa,2012/02/04 10:27:58.000,Medium,us,Org line G3,,PROD98,POLAND
123,Completed-Closed,Ewa,2012/02/04 10:30:03.000,Medium,us,Org line G3,,PROD98,POLAND
227,Accepted-In Progress,Ulrika,2011/01/20 11:53:13.000,High,se,Org line A2,A2_3,PROD539,Sweden
227,Queued-Awaiting Assignment,Ulrika,2011/01/20 15:54:48.000,High,se,Org line A2,A2_3,PROD539,Sweden
227,Accepted-In Progress,Johan,2011/01/21 14:02:48.000,High,se,Org line A2,A2_3,PROD539,Sweden
227,Accepted-In Progress,Viktoria,2011/01/25 10:37:56.000,High,se,Org line G4,,PROD539,Sweden
227,Queued-Awaiting Assignment,Ulrika,2011/01/27 16:38:51.000,High,se,Org line A2,A2_3,PROD539,Sweden
227,Accepted-In Progress,Daniel,2012/04/11 16:42:15.000,High,se,Org line A2,A2_3,PROD539,Sweden
227,Completed-Closed,Daniel,2012/04/11 16:42:43.000,High,se,Org line A2,A2_3,PROD539,Sweden
2148,Accepted-In Progress,Christoffer,2012/05/25 15:26:13.000,Low,se,Org line C,V3_2,PROD412,Sweden
2109,Accepted-In Progress,Saki,2012/05/23 14:41:45.000,Low,us,Org line A2,A2_4,PROD589,Sweden
2109,Accepted-Wait,Saki,2012/05/23 15:31:00.000,Low,us,Org line A2,A2_4,PROD589,Sweden
1633,Accepted-In Progress,David,2011/09/14 16:33:52.000,Medium,se,Org line G4,,PROD412,Sweden
1633,Accepted-Assigned,David,2012/01/30 13:41:47.000,Medium,se,Org line G4,,PROD412,Sweden
1633,Accepted-Assigned,David,2012/01/30 13:41:48.000,Medium,se,Org line G4,,PROD412,Sweden
1633,Accepted-Assigned,David,2012/01/30 21:44:11.000,Medium,se,Org line G4,,PROD412,Sweden
1633,Accepted-In Progress,David,2012/01/30 21:46:13.000,Medium,se,Org line G4,,PROD412,Sweden
1633,Completed-Closed,David,2012/01/30 21:46:22.000,Medium,se,Org line G4,,PROD412,Sweden
2151,Accepted-In Progress,Celine,2012/05/25 19:08:45.000,Medium,fr,Org line C,V3_3,PROD374,France
803,Accepted-In Progress,Alex,2011/12/21 11:13:58.000,Low,in,Org line C,E_4,PROD325,Brazil
803,Accepted-In Progress,Alex,2012/01/26 14:12:53.000,Low,in,Org line C,E_4,PROD325,Brazil
803,Completed-Closed,Alex,2012/03/01 15:37:25.000,Low,in,Org line C,E_4,PROD325,Brazil
1923,Queued-Awaiting Assignment,Vesa,2012/04/24 00:48:09.000,Major,in,Org line C,C_6,PROD805,Sweden
1923,Accepted-In Progress,Himanshu,2012/04/24 01:08:35.000,Major,in,Org line C,E_10,PROD805,Sweden
1923,Completed-Closed,Himanshu,2012/04/24 01:09:14.000,Major,in,Org line C,E_10,PROD805,Sweden
1301,Accepted-In Progress,Lukasz,2012/03/30 17:07:24.000,Medium,pl,Org line A2,A2_2,PROD653,POLAND
1301,Completed-Closed,Lukasz,2012/05/29 14:08:24.000,Medium,pl,Org line A2,A2_2,PROD653,POLAND
138,Accepted-In Progress,Christer,2010/08/11 10:39:44.000,Low,se,Org line G4,,PROD412,Sweden
138,Accepted-Assigned,Christer,2012/01/16 14:43:19.000,Low,se,Org line G4,,PROD412,Sweden
138,Accepted-In Progress,Christer,2012/03/23 13:53:11.000,Low,se,Org line G4,,PROD412,Sweden
138,Completed-Closed,Christer,2012/03/23 13:54:08.000,Low,se,Org line G4,,PROD412,Sweden
1888,Accepted-In Progress,J�rgen,2012/03/28 17:06:47.000,Medium,be,Org line C,E_1,PROD745,Sweden
1888,Completed-Closed,J�rgen,2012/05/09 08:56:41.000,Medium,be,Org line C,E_1,PROD745,Sweden
2047,Accepted-In Progress,Kristina,2012/05/16 11:49:57.000,Medium,se,Org line A2,A2_3,PROD231,Sweden
1066,Accepted-In Progress,Mikael,2012/02/14 15:26:19.000,Medium,se,Org line A2,A2_4,PROD705,Sweden
1066,Completed-Closed,Mikael,2012/02/29 14:41:13.000,Medium,se,Org line A2,A2_4,PROD705,Sweden
399,Accepted-In Progress,Andrew,2011/07/11 14:45:54.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
399,Accepted-Wait,Andrew,2011/10/20 12:18:10.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
399,Completed-Closed,Andrew,2012/05/04 17:05:09.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1653,Accepted-In Progress,Vikrant,2011/10/17 16:05:05.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
1653,Completed-Closed,Vikrant,2012/01/25 14:26:37.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
572,Accepted-In Progress,Aparna,2011/10/14 16:45:00.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
572,Completed-Closed,Aparna,2012/02/09 10:19:55.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
1141,Accepted-In Progress,Lisbeth,2012/02/29 08:15:32.000,High,se,Org line A2,A2_5,PROD236,Sweden
1141,Accepted-Wait,Lisbeth,2012/02/29 10:18:00.000,High,se,Org line A2,A2_5,PROD236,Sweden
1141,Completed-Closed,Lisbeth,2012/03/05 16:27:15.000,High,se,Org line A2,A2_5,PROD236,Sweden
1116,Accepted-In Progress,Jitender,2012/02/23 13:22:17.000,Low,in,Org line C,E_10,PROD802,Sweden
1116,Accepted-Wait,Jitender,2012/02/23 16:26:55.000,Low,in,Org line C,E_10,PROD802,Sweden
1116,Accepted-Wait,Jitender,2012/03/15 12:42:39.000,Low,in,Org line C,E_10,PROD802,Sweden
1116,Completed-Closed,Jitender,2012/05/03 10:37:08.000,Low,in,Org line C,E_10,PROD802,Sweden
1255,Accepted-In Progress,Nicky,2012/03/20 13:02:25.000,Medium,se,Org line C,E_10,PROD664,Sweden
1255,Completed-Closed,Nicky,2012/05/23 14:47:27.000,Medium,se,Org line C,E_10,PROD664,Sweden
906,Accepted-In Progress,Mats,2012/01/17 15:58:21.000,Medium,se,Org line C,E_10,PROD214,Sweden
906,Accepted-In Progress,Mats,2012/02/29 12:39:03.000,Medium,se,Org line C,E_10,PROD214,Sweden
906,Accepted-Wait,Mats,2012/02/29 12:43:54.000,Medium,se,Org line C,E_10,PROD214,Sweden
906,Completed-Closed,Mats,2012/04/12 14:10:19.000,Medium,se,Org line C,E_10,PROD214,Sweden
2072,Accepted-In Progress,Ian,2012/05/17 12:24:17.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2072,Accepted-Assigned,Ian,2012/05/17 12:24:51.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
188,Accepted-In Progress,Per,2010/11/24 09:02:16.000,Medium,se,Org line C,,PROD415,Sweden
188,Completed-Closed,Per,2012/02/29 11:56:20.000,Medium,se,Org line C,,PROD415,Sweden
1080,Accepted-In Progress,Mahesh,2012/02/15 16:48:42.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Queued-Awaiting Assignment,Mahesh,2012/02/15 16:52:05.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Accepted-In Progress,Radha,2012/02/16 11:27:09.000,Medium,in,Org line C,E_8,PROD62,Sweden
1080,Accepted-Assigned,MV,2012/02/16 11:27:46.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Queued-Awaiting Assignment,Mahesh,2012/02/16 13:46:42.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Accepted-In Progress,MV,2012/02/16 13:46:47.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Accepted-Assigned,Mahesh,2012/02/16 13:47:47.000,Medium,in,Org line C,E_8,PROD62,INDIA
1080,Accepted-Assigned,G�ran,2012/02/16 13:48:06.000,Medium,in,Org line C,E_8,PROD62,Sweden
1080,Queued-Awaiting Assignment,Pratap,2012/05/09 14:24:02.000,Medium,in,Org line C,E_4,PROD62,INDIA
1080,Accepted-In Progress,Nirmal,2012/05/09 15:24:54.000,Medium,in,Org line C,E_4,PROD62,INDIA
1080,Accepted-Wait,Nirmal,2012/05/09 16:30:16.000,Medium,in,Org line C,E_4,PROD62,INDIA
1080,Accepted-Assigned,Pratap,2012/05/09 16:48:23.000,Medium,in,Org line C,E_4,PROD62,INDIA
1080,Accepted-In Progress,Kristoffer,2012/05/10 16:44:23.000,Medium,in,Org line C,E_4,PROD62,Sweden
1080,Completed-Closed,Kristoffer,2012/05/10 16:44:54.000,Medium,in,Org line C,E_4,PROD62,Sweden
