case,activity,resource,timestamp,Org,Project,Task,Role
4383,Payment Handled,SYSTEM,2018/08/23 17:31:15.000,organizational unit 65484,project 151211,UNKNOWN,UNDEFINED
3910,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/29 14:01:08.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
3910,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/29 14:04:01.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
3910,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/02 15:38:55.000,organizational unit 65463,project 503,UNKNOWN,SUPERVISOR
3910,Request Payment,SYSTEM,2018/07/03 08:10:04.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
3910,Payment Handled,SYSTEM,2018/07/05 17:31:35.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
1080,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/12/18 07:45:05.000,organizational unit 65458,project 503,UNKNOWN,EMPLOYEE
1080,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/12/18 07:45:20.000,organizational unit 65458,project 503,UNKNOWN,PRE_APPROVER
1080,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/12/25 05:15:05.000,organizational unit 65458,project 503,UNKNOWN,SUPERVISOR
1080,Request Payment,SYSTEM,2018/01/02 09:30:05.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
1080,Payment Handled,SYSTEM,2018/01/04 17:31:15.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
6010,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/16 15:09:44.000,organizational unit 65469,project 147546,UNKNOWN,EMPLOYEE
6010,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/16 15:10:21.000,organizational unit 65469,project 147546,UNKNOWN,ADMINISTRATION
6010,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/19 14:44:24.000,organizational unit 65469,project 147546,UNKNOWN,SUPERVISOR
6010,Request Payment,SYSTEM,2018/11/27 08:52:18.000,organizational unit 65469,project 147546,UNKNOWN,UNDEFINED
6010,Payment Handled,SYSTEM,2018/11/29 17:31:20.000,organizational unit 65469,project 147546,UNKNOWN,UNDEFINED
4066,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/06 10:37:19.000,organizational unit 65456,project 503,task 153371,EMPLOYEE
4066,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/07/08 01:13:50.000,organizational unit 65456,project 503,task 153371,ADMINISTRATION
4066,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/07/12 09:42:56.000,organizational unit 65456,project 503,task 153371,EMPLOYEE
4066,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/10 17:16:57.000,organizational unit 65456,project 503,task 153371,EMPLOYEE
4066,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/12/10 17:22:34.000,organizational unit 65456,project 503,task 153371,ADMINISTRATION
4066,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/12/12 10:16:53.000,organizational unit 65456,project 503,task 153371,EMPLOYEE
4066,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/18 10:16:00.000,organizational unit 65456,project 503,task 153371,EMPLOYEE
4066,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/18 10:16:27.000,organizational unit 65456,project 503,task 153371,ADMINISTRATION
4066,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/12/20 10:42:26.000,organizational unit 65456,project 503,task 153371,BUDGET OWNER
4066,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/21 09:31:46.000,organizational unit 65456,project 503,task 153371,SUPERVISOR
4066,Request Payment,SYSTEM,2018/12/21 15:00:05.000,organizational unit 65456,project 503,task 153371,UNDEFINED
4066,Payment Handled,SYSTEM,2019/01/03 11:59:16.000,organizational unit 65456,project 503,task 153371,UNDEFINED
5408,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/13 13:10:52.000,organizational unit 65463,project 148052,UNKNOWN,EMPLOYEE
5408,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/13 13:11:01.000,organizational unit 65463,project 148052,UNKNOWN,ADMINISTRATION
5408,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/15 15:01:21.000,organizational unit 65463,project 148052,UNKNOWN,SUPERVISOR
5408,Request Payment,SYSTEM,2018/10/16 08:48:25.000,organizational unit 65463,project 148052,UNKNOWN,UNDEFINED
5408,Payment Handled,SYSTEM,2018/10/18 17:31:18.000,organizational unit 65463,project 148052,UNKNOWN,UNDEFINED
3507,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/06 16:39:53.000,organizational unit 65463,project 160352,UNKNOWN,EMPLOYEE
3507,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/06 16:40:30.000,organizational unit 65463,project 160352,UNKNOWN,ADMINISTRATION
3507,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/08 10:24:39.000,organizational unit 65463,project 160352,UNKNOWN,SUPERVISOR
3507,Request Payment,SYSTEM,2018/06/08 21:31:03.000,organizational unit 65463,project 160352,UNKNOWN,UNDEFINED
3507,Payment Handled,SYSTEM,2018/06/14 17:31:33.000,organizational unit 65463,project 160352,UNKNOWN,UNDEFINED
163,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/03/15 12:29:06.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
163,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/03/15 12:29:14.000,organizational unit 65463,project 503,UNKNOWN,PRE_APPROVER
163,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/03/16 11:03:43.000,organizational unit 65463,project 503,UNKNOWN,SUPERVISOR
163,Request Payment,SYSTEM,2017/03/21 14:18:24.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
163,Payment Handled,SYSTEM,2017/03/23 17:30:45.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
1010,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/12/06 08:34:12.000,organizational unit 65460,project 148982,UNKNOWN,EMPLOYEE
1010,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/02/14 10:38:40.000,organizational unit 65460,project 148982,UNKNOWN,ADMINISTRATION
1010,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/02/15 14:26:04.000,organizational unit 65460,project 148982,UNKNOWN,EMPLOYEE
1010,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/28 08:50:44.000,organizational unit 65460,project 148982,UNKNOWN,EMPLOYEE
1010,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/28 08:50:53.000,organizational unit 65460,project 148982,UNKNOWN,ADMINISTRATION
1010,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/28 14:11:24.000,organizational unit 65460,project 148982,UNKNOWN,SUPERVISOR
1010,Request Payment,SYSTEM,2018/03/29 23:41:43.000,organizational unit 65460,project 148982,UNKNOWN,UNDEFINED
1010,Payment Handled,SYSTEM,2018/04/05 17:30:53.000,organizational unit 65460,project 148982,UNKNOWN,UNDEFINED
1492,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/29 05:36:39.000,organizational unit 65461,project 147843,UNKNOWN,EMPLOYEE
1492,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/29 05:39:10.000,organizational unit 65461,project 147843,UNKNOWN,ADMINISTRATION
1492,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/29 08:53:20.000,organizational unit 65461,project 147843,UNKNOWN,SUPERVISOR
1492,Request Payment,SYSTEM,2018/01/29 10:22:30.000,organizational unit 65461,project 147843,UNKNOWN,UNDEFINED
1492,Payment Handled,SYSTEM,2018/02/01 17:31:18.000,organizational unit 65461,project 147843,UNKNOWN,UNDEFINED
399,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/06/12 13:30:40.000,organizational unit 65458,project 147582,UNKNOWN,EMPLOYEE
399,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/06/12 13:31:16.000,organizational unit 65458,project 147582,UNKNOWN,SUPERVISOR
399,Request Payment,SYSTEM,2017/06/16 12:31:04.000,organizational unit 65458,project 147582,UNKNOWN,UNDEFINED
399,Payment Handled,SYSTEM,2017/06/19 17:31:16.000,organizational unit 65458,project 147582,UNKNOWN,UNDEFINED
6879,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/28 11:38:39.000,organizational unit 65458,project 154071,UNKNOWN,EMPLOYEE
6879,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/28 11:38:52.000,organizational unit 65458,project 154071,UNKNOWN,ADMINISTRATION
6879,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019/01/08 15:37:26.000,organizational unit 65458,project 154071,UNKNOWN,BUDGET OWNER
6879,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019/01/08 15:57:32.000,organizational unit 65458,project 154071,UNKNOWN,SUPERVISOR
6879,Request Payment,SYSTEM,2019/01/10 11:29:44.000,organizational unit 65458,project 154071,UNKNOWN,UNDEFINED
6879,Payment Handled,SYSTEM,2019/01/14 17:31:21.000,organizational unit 65458,project 154071,UNKNOWN,UNDEFINED
2252,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/13 09:57:46.000,organizational unit 65463,project 147531,UNKNOWN,EMPLOYEE
2252,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/13 09:58:22.000,organizational unit 65463,project 147531,UNKNOWN,ADMINISTRATION
2252,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/13 11:25:55.000,organizational unit 65463,project 147531,UNKNOWN,SUPERVISOR
2252,Request Payment,SYSTEM,2018/03/13 11:48:59.000,organizational unit 65463,project 147531,UNKNOWN,UNDEFINED
2252,Payment Handled,SYSTEM,2018/03/15 17:31:16.000,organizational unit 65463,project 147531,UNKNOWN,UNDEFINED
4710,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/03 12:28:22.000,organizational unit 65465,project 147701,UNKNOWN,EMPLOYEE
4710,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/03 12:28:25.000,organizational unit 65465,project 147701,UNKNOWN,ADMINISTRATION
4710,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/05 11:23:55.000,organizational unit 65465,project 147701,UNKNOWN,BUDGET OWNER
4710,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/06 09:47:07.000,organizational unit 65465,project 147701,UNKNOWN,SUPERVISOR
4710,Request Payment,SYSTEM,2018/09/11 10:40:05.000,organizational unit 65465,project 147701,UNKNOWN,UNDEFINED
4710,Payment Handled,SYSTEM,2018/09/13 17:31:15.000,organizational unit 65465,project 147701,UNKNOWN,UNDEFINED
6772,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/19 12:33:31.000,organizational unit 65461,project 151278,task 42906,EMPLOYEE
6772,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/19 12:33:37.000,organizational unit 65461,project 151278,task 42906,ADMINISTRATION
6772,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/19 17:26:19.000,organizational unit 65461,project 151278,task 42906,SUPERVISOR
6772,Request Payment,SYSTEM,2018/12/19 19:24:21.000,organizational unit 65461,project 151278,task 42906,UNDEFINED
6772,Payment Handled,SYSTEM,2019/01/03 11:59:16.000,organizational unit 65461,project 151278,task 42906,UNDEFINED
3731,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/20 09:35:12.000,organizational unit 65469,project 147556,UNKNOWN,EMPLOYEE
3731,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/20 09:35:15.000,organizational unit 65469,project 147556,UNKNOWN,ADMINISTRATION
3731,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/21 15:08:34.000,organizational unit 65469,project 147556,UNKNOWN,SUPERVISOR
3731,Request Payment,SYSTEM,2018/06/22 15:49:18.000,organizational unit 65469,project 147556,UNKNOWN,UNDEFINED
3731,Payment Handled,SYSTEM,2018/06/25 17:31:30.000,organizational unit 65469,project 147556,UNKNOWN,UNDEFINED
5656,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/26 15:13:00.000,organizational unit 65476,project 154071,UNKNOWN,EMPLOYEE
5656,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/26 15:18:17.000,organizational unit 65476,project 154071,UNKNOWN,ADMINISTRATION
5656,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/29 13:19:27.000,organizational unit 65476,project 154071,UNKNOWN,SUPERVISOR
5656,Request Payment,SYSTEM,2018/10/30 15:38:32.000,organizational unit 65476,project 154071,UNKNOWN,UNDEFINED
5656,Payment Handled,SYSTEM,2018/11/01 17:31:17.000,organizational unit 65476,project 154071,UNKNOWN,UNDEFINED
2035,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/28 14:58:41.000,organizational unit 65480,project 147649,UNKNOWN,EMPLOYEE
2035,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/28 14:58:51.000,organizational unit 65480,project 147649,UNKNOWN,ADMINISTRATION
2035,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/01 17:12:02.000,organizational unit 65480,project 147649,UNKNOWN,SUPERVISOR
2035,Request Payment,SYSTEM,2018/03/02 08:55:35.000,organizational unit 65480,project 147649,UNKNOWN,UNDEFINED
2035,Payment Handled,SYSTEM,2018/03/05 17:30:58.000,organizational unit 65480,project 147649,UNKNOWN,UNDEFINED
2818,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/17 19:44:09.000,organizational unit 65461,project 147701,task 18499,EMPLOYEE
2818,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/17 19:44:13.000,organizational unit 65461,project 147701,task 18499,ADMINISTRATION
2818,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/18 16:22:09.000,organizational unit 65461,project 147701,task 18499,SUPERVISOR
2818,Request Payment,SYSTEM,2018/04/24 08:50:09.000,organizational unit 65461,project 147701,task 18499,UNDEFINED
2818,Payment Handled,SYSTEM,2018/04/26 17:30:55.000,organizational unit 65461,project 147701,task 18499,UNDEFINED
4681,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/31 13:06:38.000,organizational unit 65454,project 147556,UNKNOWN,EMPLOYEE
4681,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/31 13:06:46.000,organizational unit 65454,project 147556,UNKNOWN,ADMINISTRATION
4681,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/03 11:27:19.000,organizational unit 65454,project 147556,UNKNOWN,SUPERVISOR
4681,Request Payment,SYSTEM,2018/09/03 13:00:20.000,organizational unit 65454,project 147556,UNKNOWN,UNDEFINED
4681,Payment Handled,SYSTEM,2018/09/06 17:31:09.000,organizational unit 65454,project 147556,UNKNOWN,UNDEFINED
4610,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/27 17:10:13.000,organizational unit 65473,project 147572,UNKNOWN,EMPLOYEE
4610,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/27 17:10:15.000,organizational unit 65473,project 147572,UNKNOWN,ADMINISTRATION
4610,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/05 18:04:55.000,organizational unit 65473,project 147572,UNKNOWN,SUPERVISOR
4610,Request Payment,SYSTEM,2018/09/11 07:04:31.000,organizational unit 65473,project 147572,UNKNOWN,UNDEFINED
4610,Payment Handled,SYSTEM,2018/09/13 17:31:15.000,organizational unit 65473,project 147572,UNKNOWN,UNDEFINED
3598,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/12 11:17:40.000,organizational unit 65469,project 147649,task 46024,EMPLOYEE
3598,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/06/12 11:23:06.000,organizational unit 65469,project 147649,task 46024,ADMINISTRATION
3598,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/06/12 14:58:49.000,organizational unit 65469,project 147649,task 46024,EMPLOYEE
3598,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/13 14:23:57.000,organizational unit 65469,project 147649,task 46024,EMPLOYEE
3598,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/13 14:24:24.000,organizational unit 65469,project 147649,task 46024,ADMINISTRATION
3598,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/14 13:37:52.000,organizational unit 65469,project 147649,task 46024,BUDGET OWNER
3598,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/21 05:15:37.000,organizational unit 65469,project 147649,task 46024,SUPERVISOR
3598,Request Payment,SYSTEM,2018/06/21 10:02:40.000,organizational unit 65469,project 147649,task 46024,UNDEFINED
3598,Payment Handled,SYSTEM,2018/06/25 17:31:30.000,organizational unit 65469,project 147649,task 46024,UNDEFINED
2178,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/08 13:32:03.000,organizational unit 65463,UNKNOWN,task 56141,EMPLOYEE
2178,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/03/08 13:32:11.000,organizational unit 65463,UNKNOWN,task 56141,ADMINISTRATION
2178,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/03/09 14:06:58.000,organizational unit 65463,UNKNOWN,task 56141,EMPLOYEE
3648,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/14 15:30:10.000,organizational unit 65462,project 148052,UNKNOWN,EMPLOYEE
3648,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/19 13:47:58.000,organizational unit 65462,project 148052,UNKNOWN,ADMINISTRATION
3648,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/21 13:36:15.000,organizational unit 65462,project 148052,UNKNOWN,SUPERVISOR
3648,Request Payment,SYSTEM,2018/07/27 18:59:09.000,organizational unit 65462,project 148052,UNKNOWN,UNDEFINED
3648,Payment Handled,SYSTEM,2018/08/02 17:31:28.000,organizational unit 65462,project 148052,UNKNOWN,UNDEFINED
5298,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/08 11:22:44.000,organizational unit 65482,UNKNOWN,UNKNOWN,EMPLOYEE
5298,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/10/08 11:30:16.000,organizational unit 65482,UNKNOWN,UNKNOWN,ADMINISTRATION
5298,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/10/08 14:52:39.000,organizational unit 65482,UNKNOWN,UNKNOWN,EMPLOYEE
1987,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/26 15:19:50.000,organizational unit 65462,project 147649,UNKNOWN,EMPLOYEE
1987,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/26 15:19:54.000,organizational unit 65462,project 147649,UNKNOWN,ADMINISTRATION
1987,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/02/26 17:12:45.000,organizational unit 65462,project 147649,UNKNOWN,BUDGET OWNER
1987,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/01 03:06:47.000,organizational unit 65462,project 147649,UNKNOWN,SUPERVISOR
1987,Request Payment,SYSTEM,2018/03/01 14:10:30.000,organizational unit 65462,project 147649,UNKNOWN,UNDEFINED
1987,Payment Handled,SYSTEM,2018/03/05 17:30:58.000,organizational unit 65462,project 147649,UNKNOWN,UNDEFINED
2659,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/06 13:50:54.000,organizational unit 65469,project 147572,UNKNOWN,EMPLOYEE
2659,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/06 13:50:57.000,organizational unit 65469,project 147572,UNKNOWN,ADMINISTRATION
2659,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/06 14:39:58.000,organizational unit 65469,project 147572,UNKNOWN,SUPERVISOR
2659,Request Payment,SYSTEM,2018/04/17 10:38:04.000,organizational unit 65469,project 147572,UNKNOWN,UNDEFINED
2659,Payment Handled,SYSTEM,2018/04/19 17:31:32.000,organizational unit 65469,project 147572,UNKNOWN,UNDEFINED
5786,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/02 09:52:35.000,organizational unit 65454,project 147690,task 172114,EMPLOYEE
5786,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/02 09:52:44.000,organizational unit 65454,project 147690,task 172114,ADMINISTRATION
5786,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/11/13 09:06:43.000,organizational unit 65454,project 147690,task 172114,BUDGET OWNER
5786,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/15 11:28:47.000,organizational unit 65454,project 147690,task 172114,SUPERVISOR
5786,Request Payment,SYSTEM,2018/11/19 22:27:02.000,organizational unit 65454,project 147690,task 172114,UNDEFINED
5786,Payment Handled,SYSTEM,2018/11/22 17:31:34.000,organizational unit 65454,project 147690,task 172114,UNDEFINED
6271,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/29 18:32:09.000,organizational unit 65465,project 151278,task 167999,EMPLOYEE
6271,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/29 18:32:14.000,organizational unit 65465,project 151278,task 167999,ADMINISTRATION
6271,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/11/29 19:35:44.000,organizational unit 65465,project 151278,task 167999,BUDGET OWNER
6271,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/06 05:15:17.000,organizational unit 65465,project 151278,task 167999,SUPERVISOR
6271,Request Payment,SYSTEM,2018/12/06 09:17:31.000,organizational unit 65465,project 151278,task 167999,UNDEFINED
6271,Payment Handled,SYSTEM,2018/12/10 17:31:28.000,organizational unit 65465,project 151278,task 167999,UNDEFINED
4698,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/03 09:14:42.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4698,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/09/03 09:14:55.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
4698,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/09/07 10:06:17.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4698,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/07 13:19:32.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4698,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/09/07 13:19:50.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
4698,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/09/07 13:55:09.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4698,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/07 13:55:49.000,organizational unit 65463,project 503,UNKNOWN,EMPLOYEE
4698,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/07 13:56:01.000,organizational unit 65463,project 503,UNKNOWN,ADMINISTRATION
4698,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/07 14:07:58.000,organizational unit 65463,project 503,UNKNOWN,BUDGET OWNER
4698,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/11 08:19:18.000,organizational unit 65463,project 503,UNKNOWN,SUPERVISOR
4698,Request Payment,SYSTEM,2018/09/11 11:13:10.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
4698,Payment Handled,SYSTEM,2018/09/13 17:31:15.000,organizational unit 65463,project 503,UNKNOWN,UNDEFINED
3813,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/25 15:52:40.000,organizational unit 65458,project 503,UNKNOWN,EMPLOYEE
3813,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/25 15:52:45.000,organizational unit 65458,project 503,UNKNOWN,ADMINISTRATION
3813,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/28 15:39:52.000,organizational unit 65458,project 503,UNKNOWN,BUDGET OWNER
3813,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/29 10:39:54.000,organizational unit 65458,project 503,UNKNOWN,SUPERVISOR
3813,Request Payment,SYSTEM,2018/07/24 10:28:54.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
3813,Payment Handled,SYSTEM,2018/07/26 17:31:04.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
880,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/11/07 17:49:23.000,organizational unit 65463,project 148052,UNKNOWN,EMPLOYEE
880,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/11/07 17:49:39.000,organizational unit 65463,project 148052,UNKNOWN,SUPERVISOR
880,Request For Payment REJECTED by MISSING,STAFF MEMBER,2017/11/10 10:53:44.000,organizational unit 65463,project 148052,UNKNOWN,MISSING
2445,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/26 13:12:18.000,organizational unit 65488,project 160657,UNKNOWN,EMPLOYEE
2445,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/26 13:13:02.000,organizational unit 65488,project 160657,UNKNOWN,ADMINISTRATION
2445,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/26 15:58:58.000,organizational unit 65488,project 160657,UNKNOWN,SUPERVISOR
2445,Request Payment,SYSTEM,2018/03/27 09:52:00.000,organizational unit 65488,project 160657,UNKNOWN,UNDEFINED
2445,Payment Handled,SYSTEM,2018/03/29 17:31:11.000,organizational unit 65488,project 160657,UNKNOWN,UNDEFINED
3181,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/16 09:38:32.000,organizational unit 65454,UNKNOWN,UNKNOWN,EMPLOYEE
3181,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/05/16 09:51:18.000,organizational unit 65454,UNKNOWN,UNKNOWN,ADMINISTRATION
3181,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/05/17 08:59:28.000,organizational unit 65454,UNKNOWN,UNKNOWN,EMPLOYEE
4800,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/09 14:19:50.000,organizational unit 65468,project 147556,task 160695,EMPLOYEE
4800,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/09 14:19:57.000,organizational unit 65468,project 147556,task 160695,ADMINISTRATION
