case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-10202,T05 Print and send confirmation of receipt - complete,Value18,2011/11/11 11:28:32.859,Value2,Value1,Value2,Value17,Value3
case-10202,T06 Determine necessity of stop advice - complete,Value18,2011/11/11 11:28:54.141,Value2,Value1,Value2,Value17,Value1
case-10202,T10 Determine necessity to stop indication - complete,Value18,2011/11/11 11:29:22.728,Value2,Value1,Value2,Value17,Value1
case-6320,Confirmation of receipt - complete,Value15,2011/03/24 10:19:50.916,Value1,Value1,Value4,Value3,Value3
case-6320,T02 Check confirmation of receipt - complete,Value15,2011/03/24 10:20:41.494,Value1,Value1,Value4,Value3,Value2
case-6320,T04 Determine confirmation of receipt - complete,Value15,2011/03/24 10:20:57.418,Value1,Value1,Value4,Value3,Value4
case-6320,T05 Print and send confirmation of receipt - complete,Value15,2011/03/24 10:21:26.389,Value1,Value1,Value4,Value3,Value5
case-6320,T06 Determine necessity of stop advice - complete,Value15,2011/04/05 14:57:40.052,Value1,Value1,Value4,Value3,Value1
case-6320,T10 Determine necessity to stop indication - complete,Value15,2011/04/21 12:51:29.322,Value1,Value1,Value4,Value3,Value1
case-6320,T11 Create document X request unlicensed - complete,Value15,2011/04/21 12:56:59.950,Value1,Value1,Value4,Value3,Value1
case-6320,T12 Check document X request unlicensed - complete,Value15,2011/04/21 12:57:11.972,Value1,Value1,Value4,Value3,Value2
case-6320,T14 Determine document X request unlicensed - complete,Value31,2011/04/21 13:56:47.101,Value1,Value1,Value4,Value3,Value3
case-6320,T15 Print document X request unlicensed - complete,Value15,2011/04/26 08:43:45.258,Value1,Value1,Value4,Value3,Value5
case-6953,Confirmation of receipt - complete,Value6,2011/04/19 10:10:25.445,Value1,Value1,Value4,Value4,Value3
case-6953,T02 Check confirmation of receipt - complete,Value6,2011/04/19 10:10:45.567,Value1,Value1,Value4,Value4,Value2
case-6953,T04 Determine confirmation of receipt - complete,Value6,2011/04/19 10:11:00.222,Value1,Value1,Value4,Value4,Value4
case-6953,T05 Print and send confirmation of receipt - complete,Value6,2011/04/19 10:11:11.537,Value1,Value1,Value4,Value4,Value5
case-6953,T06 Determine necessity of stop advice - complete,Value6,2011/04/19 10:11:26.110,Value1,Value1,Value4,Value4,Value1
case-6953,T10 Determine necessity to stop indication - complete,Value6,2011/04/19 10:11:45.505,Value1,Value1,Value4,Value4,Value1
case-9752,Confirmation of receipt - complete,Value11,2011/09/29 11:57:15.876,Value1,Value1,Value2,Value13,Value1
case-9752,T02 Check confirmation of receipt - complete,Value11,2011/09/29 11:58:42.158,Value1,Value1,Value2,Value13,Value2
case-9752,T04 Determine confirmation of receipt - complete,Value11,2011/09/29 11:59:06.872,Value1,Value1,Value2,Value13,Value4
case-9752,T05 Print and send confirmation of receipt - complete,Value11,2011/09/29 11:59:45.692,Value1,Value1,Value2,Value13,Value5
case-9752,T06 Determine necessity of stop advice - complete,Value11,2011/09/29 12:00:14.150,Value1,Value1,Value2,Value13,Value1
case-9752,T10 Determine necessity to stop indication - complete,Value11,2011/09/29 12:01:49.251,Value1,Value1,Value2,Value13,Value1
case-8505,Confirmation of receipt - complete,Value14,2011/09/26 14:19:20.926,Value1,Value1,Value2,Value14,Value3
case-8505,T02 Check confirmation of receipt - complete,Value14,2011/09/26 14:20:01.321,Value1,Value1,Value2,Value14,Value2
case-8505,T04 Determine confirmation of receipt - complete,Value14,2011/09/26 14:20:25.975,Value1,Value1,Value2,Value14,Value4
case-8505,T05 Print and send confirmation of receipt - complete,Value14,2011/09/26 14:21:01.246,Value1,Value1,Value2,Value14,Value5
case-8505,T06 Determine necessity of stop advice - complete,Value14,2011/09/26 14:21:43.272,Value1,Value1,Value2,Value14,Value1
case-8505,T10 Determine necessity to stop indication - complete,Value14,2011/09/26 14:24:52.081,Value1,Value1,Value2,Value14,Value1
case-10289,Confirmation of receipt - complete,Value6,2011/11/10 11:33:31.398,Value1,Value1,Value2,Value4,Value3
case-10289,T02 Check confirmation of receipt - complete,Value6,2011/11/10 11:37:51.725,Value1,Value1,Value2,Value4,Value2
case-10289,T04 Determine confirmation of receipt - complete,Value6,2011/11/10 11:38:11.514,Value1,Value1,Value2,Value4,Value4
case-10289,T05 Print and send confirmation of receipt - complete,Value6,2011/11/10 11:38:30.166,Value1,Value1,Value2,Value4,Value5
case-10289,T06 Determine necessity of stop advice - complete,Value6,2011/11/10 11:39:49.369,Value1,Value1,Value2,Value4,Value1
case-10289,T10 Determine necessity to stop indication - complete,Value6,2011/11/10 11:40:42.373,Value1,Value1,Value2,Value4,Value1
case-7567,Confirmation of receipt - complete,Value15,2011/05/18 14:33:56.160,Value1,Value1,Value4,Value3,Value1
case-7567,T02 Check confirmation of receipt - complete,Value15,2011/05/18 14:35:12.999,Value1,Value1,Value4,Value3,Value2
case-7567,T04 Determine confirmation of receipt - complete,Value15,2011/05/18 14:35:24.369,Value1,Value1,Value4,Value3,Value4
case-7567,T05 Print and send confirmation of receipt - complete,Value15,2011/05/18 14:35:33.678,Value1,Value1,Value4,Value3,Value5
case-7567,T06 Determine necessity of stop advice - complete,Value29,2011/05/23 12:30:30.770,Value1,Value1,Value4,Value3,Value1
case-7567,T10 Determine necessity to stop indication - complete,Value29,2011/05/23 12:30:48.690,Value1,Value1,Value4,Value3,Value1
case-5398,Confirmation of receipt - complete,Value24,2011/01/19 16:28:08.208,Value1,Value1,Value4,Value2,Value1
case-5398,T02 Check confirmation of receipt - complete,Value24,2011/01/21 09:14:19.467,Value1,Value1,Value4,Value2,Value2
case-5398,T04 Determine confirmation of receipt - complete,Value24,2011/01/21 09:14:32.449,Value1,Value1,Value4,Value2,Value4
case-5398,T06 Determine necessity of stop advice - complete,Value24,2011/01/21 09:14:58.812,Value1,Value1,Value4,Value2,Value1
case-5398,T10 Determine necessity to stop indication - complete,Value24,2011/01/21 09:15:11.544,Value1,Value1,Value4,Value2,Value1
case-5398,T05 Print and send confirmation of receipt - complete,Value12,2011/01/24 12:13:40.735,Value1,Value1,Value4,Value2,Value5
case-6056,Confirmation of receipt - complete,Value19,2011/03/16 14:21:26.788,Value1,Value1,Value4,Value18,Value3
case-6056,T06 Determine necessity of stop advice - complete,Value19,2011/03/16 14:28:24.821,Value1,Value1,Value4,Value18,Value1
case-6056,T10 Determine necessity to stop indication - complete,Value19,2011/03/16 14:28:46.788,Value1,Value1,Value4,Value18,Value1
case-6056,T02 Check confirmation of receipt - complete,Value19,2011/03/21 11:40:46.087,Value1,Value1,Value4,Value18,Value3
case-6056,T04 Determine confirmation of receipt - complete,Value19,2011/03/21 11:42:07.701,Value1,Value1,Value4,Value18,Value4
case-6056,T05 Print and send confirmation of receipt - complete,Value12,2011/03/22 14:29:14.386,Value1,Value1,Value4,Value18,Value5
case-10244,Confirmation of receipt - complete,Value4,2011/11/02 16:13:16.366,Value1,Value2,Value4,Value5,Value1
case-6805,Confirmation of receipt - complete,Value17,2011/05/17 12:18:54.427,Value1,Value1,Value4,Value16,Value3
case-6805,T06 Determine necessity of stop advice - complete,Value17,2011/05/17 12:19:13.915,Value1,Value1,Value4,Value16,Value1
case-6805,T10 Determine necessity to stop indication - complete,Value17,2011/05/17 12:19:48.363,Value1,Value1,Value4,Value16,Value1
case-6805,T02 Check confirmation of receipt - complete,Value17,2011/05/17 12:20:27.164,Value1,Value1,Value4,Value16,Value2
case-6805,T04 Determine confirmation of receipt - complete,Value17,2011/05/17 12:21:09.902,Value1,Value1,Value4,Value16,Value4
case-6805,T05 Print and send confirmation of receipt - complete,Value17,2011/05/17 12:21:31.095,Value1,Value1,Value4,Value16,Value5
case-8411,Confirmation of receipt - complete,Value17,2011/08/04 13:53:12.097,Value1,Value1,Value4,Value9,Value3
case-8411,T06 Determine necessity of stop advice - complete,Value17,2011/08/04 13:53:59.896,Value1,Value1,Value4,Value9,Value1
case-8411,T02 Check confirmation of receipt - complete,Value17,2011/08/04 13:54:28.029,Value1,Value1,Value4,Value9,Value2
case-8411,T04 Determine confirmation of receipt - complete,Value17,2011/08/04 13:54:52.007,Value1,Value1,Value4,Value9,Value4
case-8411,T05 Print and send confirmation of receipt - complete,Value17,2011/08/04 13:55:26.474,Value1,Value1,Value4,Value9,Value5
case-8411,T10 Determine necessity to stop indication - complete,Value17,2011/08/04 13:56:07.454,Value1,Value1,Value4,Value9,Value1
case-9747,Confirmation of receipt - complete,Value7,2011/10/10 12:50:47.498,Value1,Value1,Value2,Value6,Value3
case-9747,T02 Check confirmation of receipt - complete,Value7,2011/10/10 12:51:21.259,Value1,Value1,Value2,Value6,Value2
case-9747,T04 Determine confirmation of receipt - complete,Value7,2011/10/10 12:51:55.574,Value1,Value1,Value2,Value6,Value4
case-9747,T05 Print and send confirmation of receipt - complete,Value7,2011/10/10 12:52:26.007,Value1,Value1,Value2,Value6,Value5
case-9747,T06 Determine necessity of stop advice - complete,Value7,2011/10/10 12:59:33.869,Value1,Value1,Value2,Value6,Value1
case-9747,T10 Determine necessity to stop indication - complete,Value7,2011/10/10 13:00:47.078,Value1,Value1,Value2,Value6,Value1
case-9928,Confirmation of receipt - complete,Value7,2011/10/24 09:59:01.977,Value1,Value1,Value2,Value6,Value3
case-9928,T02 Check confirmation of receipt - complete,Value7,2011/10/24 10:00:06.125,Value1,Value1,Value2,Value6,Value2
case-9928,T04 Determine confirmation of receipt - complete,Value7,2011/10/24 10:00:42.057,Value1,Value1,Value2,Value6,Value4
case-9928,T05 Print and send confirmation of receipt - complete,Value7,2011/10/24 10:01:40.451,Value1,Value1,Value2,Value6,Value5
case-9928,T06 Determine necessity of stop advice - complete,Value7,2011/10/24 10:03:05.042,Value1,Value1,Value2,Value6,Value1
case-9928,T10 Determine necessity to stop indication - complete,Value7,2011/10/24 10:04:05.240,Value1,Value1,Value2,Value6,Value1
case-8297,Confirmation of receipt - complete,Value26,2011/06/30 14:12:33.519,Value1,Value1,Value2,Value2,Value1
case-8297,T02 Check confirmation of receipt - complete,Value26,2011/06/30 14:12:58.302,Value1,Value1,Value2,Value2,Value2
case-8297,T04 Determine confirmation of receipt - complete,Value26,2011/06/30 14:13:35.292,Value1,Value1,Value2,Value2,Value4
case-8297,T05 Print and send confirmation of receipt - complete,Value26,2011/06/30 14:13:59.316,Value1,Value1,Value2,Value2,Value5
case-8297,T06 Determine necessity of stop advice - complete,Value26,2011/07/08 11:11:43.094,Value1,Value1,Value2,Value2,Value1
case-8297,T10 Determine necessity to stop indication - complete,Value26,2011/07/08 11:12:16.341,Value1,Value1,Value2,Value2,Value1
case-10073,Confirmation of receipt - complete,Value7,2011/11/29 14:28:08.930,Value1,Value1,Value2,Value6,Value3
case-10073,T02 Check confirmation of receipt - complete,Value7,2011/11/29 14:40:03.247,Value1,Value1,Value2,Value6,Value2
case-10073,T04 Determine confirmation of receipt - complete,Value7,2011/11/29 14:40:32.371,Value1,Value1,Value2,Value6,Value4
case-10073,T05 Print and send confirmation of receipt - complete,Value7,2011/11/29 14:41:12.227,Value1,Value1,Value2,Value6,Value5
case-10073,T06 Determine necessity of stop advice - complete,Value7,2011/11/29 14:42:10.340,Value1,Value1,Value2,Value6,Value1
case-10073,T07-1 Draft intern advice aspect 1 - complete,Value7,2011/11/30 10:53:50.203,Value1,Value1,Value2,Value6,Value6
case-10073,T08 Draft and send request for advice - complete,Value7,2011/11/30 10:54:46.581,Value1,Value1,Value2,Value6,Value1
case-10073,T09-1 Process or receive external advice from party 1 - complete,Value7,2011/11/30 11:02:33.530,Value1,Value1,Value2,Value6,Value1
case-10073,T06 Determine necessity of stop advice - complete,Value7,2011/11/30 11:04:28.307,Value1,Value1,Value2,Value6,Value1
case-10073,T10 Determine necessity to stop indication - complete,Value7,2011/11/30 11:05:12.807,Value1,Value1,Value2,Value6,Value1
case-7084,Confirmation of receipt - complete,Value29,2011/05/02 10:46:52.264,Value1,Value1,Value4,Value3,Value3
case-7084,T02 Check confirmation of receipt - complete,Value29,2011/05/02 10:47:12.107,Value1,Value1,Value4,Value3,Value2
case-7084,T04 Determine confirmation of receipt - complete,Value29,2011/05/02 10:47:26.664,Value1,Value1,Value4,Value3,Value4
case-7084,T05 Print and send confirmation of receipt - complete,Value29,2011/05/02 10:47:37.350,Value1,Value1,Value4,Value3,Value5
case-7084,T06 Determine necessity of stop advice - complete,Value29,2011/05/02 10:47:49.397,Value1,Value1,Value4,Value3,Value1
case-7084,T10 Determine necessity to stop indication - complete,Value15,2011/05/13 09:13:14.833,Value1,Value1,Value4,Value3,Value1
case-9759,Confirmation of receipt - complete,Value24,2011/10/10 11:41:25.702,Value1,Value1,Value2,Value2,Value3
case-9759,T02 Check confirmation of receipt - complete,Value24,2011/10/10 11:41:52.387,Value1,Value1,Value2,Value2,Value2
case-9759,T04 Determine confirmation of receipt - complete,Value24,2011/10/10 11:42:09.309,Value1,Value1,Value2,Value2,Value4
case-9759,T05 Print and send confirmation of receipt - complete,Value24,2011/10/10 11:42:26.515,Value1,Value1,Value2,Value2,Value5
case-9759,T06 Determine necessity of stop advice - complete,Value24,2011/10/10 14:34:23.097,Value1,Value1,Value2,Value2,Value1
case-9759,T10 Determine necessity to stop indication - complete,Value24,2011/10/10 14:34:52.577,Value1,Value1,Value2,Value2,Value1
case-11006,Confirmation of receipt - complete,Value15,2011/12/28 15:36:23.336,Value1,Value1,Value3,Value3,Value3
case-11006,T02 Check confirmation of receipt - complete,Value15,2011/12/28 15:36:51.757,Value1,Value1,Value3,Value3,Value2
case-11006,T04 Determine confirmation of receipt - complete,Value15,2011/12/28 15:37:17.275,Value1,Value1,Value3,Value3,Value4
case-11006,T05 Print and send confirmation of receipt - complete,Value15,2011/12/28 15:38:14.575,Value1,Value1,Value3,Value3,Value5
case-11006,T06 Determine necessity of stop advice - complete,Value15,2011/12/28 15:39:34.441,Value1,Value1,Value3,Value3,Value1
case-11006,T10 Determine necessity to stop indication - complete,Value15,2011/12/28 15:44:34.115,Value1,Value1,Value3,Value3,Value1
case-6378,Confirmation of receipt - complete,Value11,2011/03/11 14:58:30.063,Value1,Value1,Value4,Value13,Value3
case-6378,T02 Check confirmation of receipt - complete,Value11,2011/03/11 14:58:54.590,Value1,Value1,Value4,Value13,Value2
case-6378,T06 Determine necessity of stop advice - complete,Value11,2011/03/11 14:59:09.837,Value1,Value1,Value4,Value13,Value1
case-6378,T04 Determine confirmation of receipt - complete,Value2,2011/03/11 15:39:35.315,Value1,Value1,Value4,Value13,Value4
case-6378,T05 Print and send confirmation of receipt - complete,Value12,2011/03/11 16:08:00.730,Value1,Value1,Value4,Value13,Value5
case-6378,T10 Determine necessity to stop indication - complete,Value11,2011/03/14 11:55:06.135,Value1,Value1,Value4,Value13,Value1
case-8014,Confirmation of receipt - complete,Value46,2011/07/04 11:29:01.430,Value1,Value1,Value3,Value3,Value1
case-8014,T02 Check confirmation of receipt - complete,Value46,2011/07/04 11:32:08.699,Value1,Value1,Value3,Value3,Value2
case-8014,T04 Determine confirmation of receipt - complete,Value46,2011/07/04 11:32:34.009,Value1,Value1,Value3,Value3,Value4
case-8014,T06 Determine necessity of stop advice - complete,Value46,2011/07/04 11:33:07.186,Value1,Value1,Value3,Value3,Value1
case-8014,T05 Print and send confirmation of receipt - complete,Value46,2011/07/04 11:34:29.418,Value1,Value1,Value3,Value3,Value5
case-8014,T10 Determine necessity to stop indication - complete,Value46,2011/07/04 11:35:19.324,Value1,Value1,Value3,Value3,Value1
case-10593,Confirmation of receipt - complete,Value24,2011/11/30 13:54:33.716,Value1,Value1,Value2,Value2,Value3
case-10593,T02 Check confirmation of receipt - complete,Value24,2011/11/30 13:54:56.948,Value1,Value1,Value2,Value2,Value2
case-10593,T04 Determine confirmation of receipt - complete,Value24,2011/11/30 13:55:14.723,Value1,Value1,Value2,Value2,Value4
case-10593,T05 Print and send confirmation of receipt - complete,Value24,2011/11/30 13:55:33.200,Value1,Value1,Value2,Value2,Value5
case-10593,T06 Determine necessity of stop advice - complete,Value24,2011/11/30 13:55:50.019,Value1,Value1,Value2,Value2,Value1
case-10593,T10 Determine necessity to stop indication - complete,Value24,2011/11/30 13:56:09.588,Value1,Value1,Value2,Value2,Value1
case-9133,Confirmation of receipt - complete,Value17,2011/09/12 15:19:26.747,Value1,Value1,Value2,Value16,Value3
case-9133,T02 Check confirmation of receipt - complete,Value17,2011/09/12 15:21:19.979,Value1,Value1,Value2,Value16,Value2
case-9133,T04 Determine confirmation of receipt - complete,Value17,2011/09/12 15:21:43.146,Value1,Value1,Value2,Value16,Value4
case-9133,T05 Print and send confirmation of receipt - complete,Value12,2011/09/13 12:23:09.132,Value1,Value1,Value2,Value16,Value5
case-9133,T06 Determine necessity of stop advice - complete,Value17,2011/10/04 15:00:14.121,Value1,Value1,Value2,Value16,Value1
case-9133,T10 Determine necessity to stop indication - complete,Value17,2011/10/04 15:01:44.111,Value1,Value1,Value2,Value16,Value1
case-3988,Confirmation of receipt - complete,Value11,2010/11/08 13:51:30.397,Value1,Value3,Value4,Value13,Value1
case-3988,T06 Determine necessity of stop advice - complete,Value11,2010/11/09 08:46:13.771,Value1,Value3,Value4,Value13,Value1
case-3988,T10 Determine necessity to stop indication - complete,Value11,2010/11/09 08:47:00.517,Value1,Value3,Value4,Value13,Value1
case-3988,T11 Create document X request unlicensed - complete,Value11,2010/11/09 12:03:37.792,Value1,Value3,Value4,Value13,Value1
case-3988,T12 Check document X request unlicensed - complete,Value23,2010/11/09 12:56:25.059,Value1,Value3,Value4,Value13,Value3
case-3988,T02 Check confirmation of receipt - complete,Value23,2010/11/09 15:57:15.740,Value1,Value3,Value4,Value13,Value3
case-3988,T04 Determine confirmation of receipt - complete,Value2,2010/11/12 14:56:31.497,Value1,Value3,Value4,Value13,Value4
case-3988,T05 Print and send confirmation of receipt - complete,Value12,2010/11/16 10:26:00.772,Value1,Value3,Value4,Value13,Value5
case-3988,T13 Adjust document X request unlicensed - complete,Value4,2010/12/03 13:08:59.345,Value1,Value3,Value4,Value13,Value1
case-6996,Confirmation of receipt - complete,Value15,2011/04/19 09:10:57.850,Value2,Value1,Value4,Value3,Value3
case-6996,T02 Check confirmation of receipt - complete,Value15,2011/04/19 09:11:16.019,Value2,Value1,Value4,Value3,Value2
case-6996,T04 Determine confirmation of receipt - complete,Value15,2011/04/19 09:11:30.897,Value2,Value1,Value4,Value3,Value4
case-6996,T05 Print and send confirmation of receipt - complete,Value15,2011/04/19 09:11:42.866,Value2,Value1,Value4,Value3,Value5
case-6996,T06 Determine necessity of stop advice - complete,Value15,2011/04/19 09:12:15.048,Value2,Value1,Value4,Value3,Value1
case-6996,T10 Determine necessity to stop indication - complete,Value15,2011/04/19 09:13:51.229,Value2,Value1,Value4,Value3,Value1
case-9370,Confirmation of receipt - complete,Value15,2011/09/08 11:21:58.956,Value1,Value1,Value3,Value3,Value3
case-9370,T02 Check confirmation of receipt - complete,Value15,2011/09/08 11:22:18.607,Value1,Value1,Value3,Value3,Value2
case-9370,T04 Determine confirmation of receipt - complete,Value15,2011/09/08 11:22:36.500,Value1,Value1,Value3,Value3,Value4
case-9370,T05 Print and send confirmation of receipt - complete,Value15,2011/09/08 11:22:56.185,Value1,Value1,Value3,Value3,Value5
case-9370,T06 Determine necessity of stop advice - complete,Value15,2011/09/08 11:23:14.747,Value1,Value1,Value3,Value3,Value1
case-9370,T10 Determine necessity to stop indication - complete,Value15,2011/09/08 11:23:41.594,Value1,Value1,Value3,Value3,Value1
case-9796,Confirmation of receipt - complete,Value20,2011/10/04 10:12:14.127,Value1,Value1,Value3,Value3,Value3
case-9796,T02 Check confirmation of receipt - complete,Value20,2011/10/04 10:49:03.666,Value1,Value1,Value3,Value3,Value2
case-9796,T04 Determine confirmation of receipt - complete,Value20,2011/10/04 10:49:26.572,Value1,Value1,Value3,Value3,Value4
case-9796,T05 Print and send confirmation of receipt - complete,Value20,2011/10/04 10:49:48.580,Value1,Value1,Value3,Value3,Value5
case-9796,T06 Determine necessity of stop advice - complete,Value20,2011/10/04 10:50:12.328,Value1,Value1,Value3,Value3,Value1
case-9796,T10 Determine necessity to stop indication - complete,Value20,2011/10/04 10:50:44.667,Value1,Value1,Value3,Value3,Value1
case-5521,Confirmation of receipt - complete,Value1,2011/01/27 10:16:05.297,Value2,Value1,Value4,Value16,Value1
case-5521,T02 Check confirmation of receipt - complete,Value17,2011/02/07 09:59:47.985,Value2,Value1,Value4,Value16,Value3
case-5521,T06 Determine necessity of stop advice - complete,Value17,2011/02/07 10:36:21.148,Value2,Value1,Value4,Value16,Value1
case-5521,T10 Determine necessity to stop indication - complete,Value17,2011/02/07 10:36:43.908,Value2,Value1,Value4,Value16,Value1
case-5521,T04 Determine confirmation of receipt - complete,Value17,2011/02/09 09:07:00.990,Value2,Value1,Value4,Value16,Value3
case-5521,T05 Print and send confirmation of receipt - complete,Value17,2011/02/09 09:07:17.986,Value2,Value1,Value4,Value16,Value5
case-9670,Confirmation of receipt - complete,Value11,2011/09/26 08:41:00.730,Value1,Value1,Value4,Value38,Value3
case-9670,T02 Check confirmation of receipt - complete,Value11,2011/09/26 08:41:46.980,Value1,Value1,Value4,Value38,Value2
case-9670,T04 Determine confirmation of receipt - complete,Value11,2011/09/26 08:42:04.392,Value1,Value1,Value4,Value38,Value4
case-9670,T05 Print and send confirmation of receipt - complete,Value11,2011/09/26 08:42:20.954,Value1,Value1,Value4,Value38,Value5
case-9670,T06 Determine necessity of stop advice - complete,Value8,2011/09/30 16:29:19.407,Value1,Value1,Value4,Value38,Value3
case-9670,T10 Determine necessity to stop indication - complete,Value8,2011/09/30 16:33:02.196,Value1,Value1,Value4,Value38,Value1
case-5351,Confirmation of receipt - complete,Value1,2011/01/17 14:15:36.633,Value1,Value1,Value4,Value1,Value1
case-5351,T06 Determine necessity of stop advice - complete,Value1,2011/01/17 14:20:38.278,Value1,Value1,Value4,Value1,Value1
case-5351,T07-1 Draft intern advice aspect 1 - complete,Value1,2011/01/18 14:08:06.004,Value1,Value1,Value4,Value1,Value3
case-5351,T06 Determine necessity of stop advice - complete,Value1,2011/01/18 14:08:35.153,Value1,Value1,Value4,Value1,Value1
case-5351,T10 Determine necessity to stop indication - complete,Value1,2011/01/18 14:09:19.866,Value1,Value1,Value4,Value1,Value1
case-5351,T02 Check confirmation of receipt - complete,Value1,2011/03/30 10:00:52.380,Value1,Value1,Value4,Value1,Value3
case-5351,T04 Determine confirmation of receipt - complete,Value2,2011/03/30 11:15:20.861,Value1,Value1,Value4,Value1,Value4
case-5351,T05 Print and send confirmation of receipt - complete,Value12,2011/03/31 08:49:54.077,Value1,Value1,Value4,Value1,Value5
case-9897,Confirmation of receipt - complete,Value11,2011/10/05 12:37:17.065,Value1,Value1,Value2,Value13,Value3
case-9897,T02 Check confirmation of receipt - complete,Value11,2011/10/05 12:37:52.586,Value1,Value1,Value2,Value13,Value2
case-9897,T04 Determine confirmation of receipt - complete,Value11,2011/10/05 12:38:14.918,Value1,Value1,Value2,Value13,Value4
case-9897,T06 Determine necessity of stop advice - complete,Value11,2011/10/05 12:40:34.844,Value1,Value1,Value2,Value13,Value1
case-9897,T10 Determine necessity to stop indication - complete,Value11,2011/10/05 12:48:53.171,Value1,Value1,Value2,Value13,Value1
case-9897,T05 Print and send confirmation of receipt - complete,Value11,2011/10/06 07:37:28.500,Value1,Value1,Value2,Value13,Value3
case-4769,Confirmation of receipt - complete,Value2,2010/12/17 10:17:43.814,Value1,Value1,Value4,Value3,Value1
case-4769,T02 Check confirmation of receipt - complete,Value2,2010/12/17 10:26:25.577,Value1,Value1,Value4,Value3,Value2
case-4769,T04 Determine confirmation of receipt - complete,Value2,2010/12/17 10:33:21.802,Value1,Value1,Value4,Value3,Value4
case-4769,T06 Determine necessity of stop advice - complete,Value22,2010/12/21 11:11:52.039,Value1,Value1,Value4,Value3,Value3
case-4769,T10 Determine necessity to stop indication - complete,Value22,2010/12/21 11:12:11.623,Value1,Value1,Value4,Value3,Value1
case-4769,T05 Print and send confirmation of receipt - complete,Value12,2010/12/21 11:22:34.266,Value1,Value1,Value4,Value3,Value5
case-7311,Confirmation of receipt - complete,Value11,2011/05/09 09:47:21.850,Value1,Value1,Value4,Value13,Value3
case-7311,T02 Check confirmation of receipt - complete,Value11,2011/05/09 09:47:44.415,Value1,Value1,Value4,Value13,Value2
case-7311,T04 Determine confirmation of receipt - complete,Value11,2011/05/09 09:48:04.829,Value1,Value1,Value4,Value13,Value4
case-7311,T05 Print and send confirmation of receipt - complete,Value11,2011/05/09 09:48:21.129,Value1,Value1,Value4,Value13,Value5
case-7311,T06 Determine necessity of stop advice - complete,Value11,2011/05/09 12:06:00.081,Value1,Value1,Value4,Value13,Value1
case-7311,T10 Determine necessity to stop indication - complete,Value11,2011/05/09 12:06:19.898,Value1,Value1,Value4,Value13,Value1
case-4186,Confirmation of receipt - complete,Value30,2010/12/02 08:00:12.219,Value1,Value1,Value4,Value3,Value3
case-4186,T06 Determine necessity of stop advice - complete,Value30,2010/12/02 08:02:51.102,Value1,Value1,Value4,Value3,Value1
case-4186,T10 Determine necessity to stop indication - complete,Value30,2010/12/02 08:03:20.160,Value1,Value1,Value4,Value3,Value1
case-4186,T02 Check confirmation of receipt - complete,Value31,2010/12/07 08:37:16.390,Value1,Value1,Value4,Value3,Value3
case-4186,T04 Determine confirmation of receipt - complete,Value2,2010/12/07 08:53:52.015,Value1,Value1,Value4,Value3,Value4
case-4186,T05 Print and send confirmation of receipt - complete,Value12,2010/12/07 09:09:18.787,Value1,Value1,Value4,Value3,Value5
case-10089,Confirmation of receipt - complete,Value9,2011/10/18 16:12:35.899,Value1,Value1,Value1,Value10,Value1
case-10089,T02 Check confirmation of receipt - complete,Value9,2011/10/18 16:14:00.020,Value1,Value1,Value1,Value10,Value3
case-10089,T04 Determine confirmation of receipt - complete,Value9,2011/10/18 16:14:55.271,Value1,Value1,Value1,Value10,Value3
case-10089,T05 Print and send confirmation of receipt - complete,Value9,2011/10/18 16:15:26.326,Value1,Value1,Value1,Value10,Value5
case-10089,T06 Determine necessity of stop advice - complete,Value9,2011/10/18 16:16:01.203,Value1,Value1,Value1,Value10,Value1
case-10089,T10 Determine necessity to stop indication - complete,Value9,2011/10/18 16:16:30.526,Value1,Value1,Value1,Value10,Value1
case-10089,T11 Create document X request unlicensed - complete,Value4,2011/10/24 12:02:20.931,Value1,Value1,Value1,Value10,Value1
case-10459,Confirmation of receipt - complete,Value10,2011/11/22 14:30:37.731,Value1,Value1,Value2,Value8,Value3
case-10459,T02 Check confirmation of receipt - complete,Value10,2011/11/22 14:32:58.478,Value1,Value1,Value2,Value8,Value3
case-10459,T04 Determine confirmation of receipt - complete,Value10,2011/11/22 14:38:58.795,Value1,Value1,Value2,Value8,Value3
case-10459,T05 Print and send confirmation of receipt - complete,Value10,2011/11/22 14:41:49.850,Value1,Value1,Value2,Value8,Value3
case-10459,T06 Determine necessity of stop advice - complete,Value10,2011/11/22 14:45:24.199,Value1,Value1,Value2,Value8,Value1
case-10459,T10 Determine necessity to stop indication - complete,Value10,2011/11/22 14:45:46.562,Value1,Value1,Value2,Value8,Value1
case-7364,Confirmation of receipt - complete,Value11,2011/05/11 11:46:34.343,Value1,Value1,Value4,Value13,Value3
case-7364,T02 Check confirmation of receipt - complete,Value11,2011/05/11 11:46:51.298,Value1,Value1,Value4,Value13,Value2
case-7364,T04 Determine confirmation of receipt - complete,Value11,2011/05/11 11:47:05.844,Value1,Value1,Value4,Value13,Value4
case-7364,T05 Print and send confirmation of receipt - complete,Value11,2011/05/11 11:47:16.821,Value1,Value1,Value4,Value13,Value5
case-7364,T06 Determine necessity of stop advice - complete,Value11,2011/05/11 11:48:56.756,Value1,Value1,Value4,Value13,Value1
case-7364,T10 Determine necessity to stop indication - complete,Value11,2011/05/11 11:49:14.353,Value1,Value1,Value4,Value13,Value1
